,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
818,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,3
819,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2
820,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
821,5,5,5,4,2,2,2,2,2,2,3,5,4,0,0,0
822,5,5,5,4,2,2,2,2,2,2,3,5,4,2,2,2
823,5,5,5,4,2,2,2,2,2,2,3,5,5,4,0,0
824,5,5,5,4,2,2,2,2,2,2,3,5,5,4,2,2
825,5,5,5,4,2,2,2,2,2,2,3,5,5,5,4,0
826,5,5,5,4,2,2,2,2,2,2,3,5,5,5,4,2
827,5,5,5,4,2,2,2,2,2,2,3,5,5,5,5,4
828,5,5,5,4,2,2,2,2,2,2,3,5,5,5,5,5
829,5,5,5,4,2,2,2,2,2,2,2,3,5,4,0,0
830,5,5,5,4,2,2,2,2,2,2,2,3,5,4,2,2
831,5,5,5,4,2,2,2,2,2,2,2,3,5,5,4,0
832,5,5,5,4,2,2,2,2,2,2,2,3,5,5,4,2
833,5,5,5,4,2,2,2,2,2,2,2,3,5,5,5,4
834,5,5,5,4,2,2,2,2,2,2,2,3,5,5,5,5
835,5,5,5,4,2,2,2,2,2,2,2,2,3,5,4,0
836,5,5,5,4,2,2,2,2,2,2,2,2,3,5,4,2
837,5,5,5,4,2,2,2,2,2,2,2,2,3,5,5,4
838,5,5,5,4,2,2,2,2,2,2,2,2,3,5,5,5
839,5,5,5,4,2,2,2,2,2,2,2,2,2,3,5,4
840,5,5,5,4,2,2,2,2,2,2,2,2,2,3,5,5
841,5,5,5,4,2,2,2,2,2,2,2,2,2,2,3,5
842,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,3
843,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2
844,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0
845,5,5,5,5,4,2,2,2,2,2,2,3,5,4,0,0
846,5,5,5,5,4,2,2,2,2,2,2,3,5,4,2,2
847,5,5,5,5,4,2,2,2,2,2,2,3,5,5,4,0
848,5,5,5,5,4,2,2,2,2,2,2,3,5,5,4,2
849,5,5,5,5,4,2,2,2,2,2,2,3,5,5,5,4
850,5,5,5,5,4,2,2,2,2,2,2,3,5,5,5,5
851,5,5,5,5,4,2,2,2,2,2,2,2,3,5,4,0
852,5,5,5,5,4,2,2,2,2,2,2,2,3,5,4,2
853,5,5,5,5,4,2,2,2,2,2,2,2,3,5,5,4
854,5,5,5,5,4,2,2,2,2,2,2,2,3,5,5,5
855,5,5,5,5,4,2,2,2,2,2,2,2,2,3,5,4
856,5,5,5,5,4,2,2,2,2,2,2,2,2,3,5,5
857,5,5,5,5,4,2,2,2,2,2,2,2,2,2,3,5
858,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2,3
859,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2
860,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0
861,5,5,5,5,5,4,2,2,2,2,2,2,3,5,4,0
862,5,5,5,5,5,4,2,2,2,2,2,2,3,5,4,2
863,5,5,5,5,5,4,2,2,2,2,2,2,3,5,5,4
864,5,5,5,5,5,4,2,2,2,2,2,2,3,5,5,5
865,5,5,5,5,5,4,2,2,2,2,2,2,2,3,5,4
866,5,5,5,5,5,4,2,2,2,2,2,2,2,3,5,5
867,5,5,5,5,5,4,2,2,2,2,2,2,2,2,3,5
868,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,3
869,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2
870,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0
871,5,5,5,5,5,5,4,2,2,2,2,2,2,3,5,4
872,5,5,5,5,5,5,4,2,2,2,2,2,2,3,5,5
873,5,5,5,5,5,5,4,2,2,2,2,2,2,2,3,5
874,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,3
875,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2
876,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0
877,5,5,5,5,5,5,5,4,2,2,2,2,2,2,3,5
878,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,3
879,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2
880,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0
881,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,3
882,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2
883,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0
884,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2
885,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0
886,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2
887,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0
888,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2
889,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0
890,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2
891,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0
892,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2
893,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
894,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2
895,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
896,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
