,latitude,longitude,so,thetao
2023-05-14 11:00:00,36.520832,-2.458332,37.049942,19.986609
2023-05-14 12:00:00,36.520832,-2.458332,37.053688,20.051392
2023-05-14 13:00:00,36.520832,-2.458332,37.057686,20.095495
2023-05-14 14:00:00,36.520832,-2.458332,37.06205,20.116562
2023-05-14 15:00:00,36.520832,-2.458332,37.06668,20.107433
2023-05-14 16:00:00,36.520832,-2.458332,37.07126,20.068382
2023-05-14 17:00:00,36.520832,-2.458332,37.076077,20.010063
2023-05-14 18:00:00,36.520832,-2.458332,37.076725,19.936012
2023-05-14 19:00:00,36.520832,-2.458332,37.07841,19.88538
2023-05-14 20:00:00,36.520832,-2.458332,37.08004,19.843857
2023-05-14 21:00:00,36.520832,-2.458332,37.080494,19.809677
2023-05-14 22:00:00,36.520832,-2.458332,37.079197,19.781336
2023-05-14 23:00:00,36.520832,-2.458332,37.07624,19.76265
2023-05-15 00:00:00,36.520832,-2.458332,37.101864,19.675997
2023-05-15 01:00:00,36.520832,-2.458332,37.098812,19.67261
2023-05-15 02:00:00,36.520832,-2.458332,37.09543,19.67138
2023-05-15 03:00:00,36.520832,-2.458332,37.09202,19.670649
2023-05-15 04:00:00,36.520832,-2.458332,37.08904,19.669104
2023-05-15 05:00:00,36.520832,-2.458332,37.086823,19.66636
2023-05-15 06:00:00,36.520832,-2.458332,37.08542,19.66599
2023-05-15 07:00:00,36.520832,-2.458332,37.084698,19.677588
2023-05-15 08:00:00,36.520832,-2.458332,37.084312,19.712921
2023-05-15 09:00:00,36.520832,-2.458332,37.084072,19.775852
2023-05-15 10:00:00,36.520832,-2.458332,37.08414,19.9138
2023-05-15 11:00:00,36.520832,-2.458332,37.084614,20.089771
2023-05-15 12:00:00,36.520832,-2.458332,37.085606,20.262827
2023-05-15 13:00:00,36.520832,-2.458332,37.087257,20.41505
2023-05-15 14:00:00,36.520832,-2.458332,37.089676,20.539345
2023-05-15 15:00:00,36.520832,-2.458332,37.092823,20.623253
2023-05-15 16:00:00,36.520832,-2.458332,37.09633,20.632076
2023-05-15 17:00:00,36.520832,-2.458332,37.099434,20.534058
2023-05-15 18:00:00,36.520832,-2.458332,37.10127,20.339602
2023-05-15 19:00:00,36.520832,-2.458332,37.101765,20.141645
2023-05-15 20:00:00,36.520832,-2.458332,37.101566,20.01776
2023-05-15 21:00:00,36.520832,-2.458332,37.101814,19.954945
2023-05-15 22:00:00,36.520832,-2.458332,37.101868,19.91208
2023-05-15 23:00:00,36.520832,-2.458332,37.101406,19.878477
2023-05-16 00:00:00,36.520832,-2.458332,37.05559,19.931036
2023-05-16 01:00:00,36.520832,-2.458332,37.064358,19.914623
2023-05-16 02:00:00,36.520832,-2.458332,37.06717,19.898457
2023-05-16 03:00:00,36.520832,-2.458332,37.06792,19.880238
2023-05-16 04:00:00,36.520832,-2.458332,37.067642,19.858929
2023-05-16 05:00:00,36.520832,-2.458332,37.06732,19.832909
2023-05-16 06:00:00,36.520832,-2.458332,37.067406,19.810612
2023-05-16 07:00:00,36.520832,-2.458332,37.067787,19.803787
2023-05-16 08:00:00,36.520832,-2.458332,37.068478,19.819729
2023-05-16 09:00:00,36.520832,-2.458332,37.06855,19.852463
2023-05-16 10:00:00,36.520832,-2.458332,37.067913,19.895271
2023-05-16 11:00:00,36.520832,-2.458332,37.06627,19.937468
2023-05-16 12:00:00,36.520832,-2.458332,37.06336,19.972366
2023-05-16 13:00:00,36.520832,-2.458332,37.05912,20.008032
2023-05-16 14:00:00,36.520832,-2.458332,37.05397,20.039942
2023-05-16 15:00:00,36.520832,-2.458332,37.04867,20.060362
2023-05-16 16:00:00,36.520832,-2.458332,37.04404,20.06288
2023-05-16 17:00:00,36.520832,-2.458332,37.040607,20.04458
2023-05-16 18:00:00,36.520832,-2.458332,37.03861,20.018782
2023-05-16 19:00:00,36.520832,-2.458332,37.03835,19.988985
2023-05-16 20:00:00,36.520832,-2.458332,37.039192,19.960588
2023-05-16 21:00:00,36.520832,-2.458332,37.040604,19.935545
2023-05-16 22:00:00,36.520832,-2.458332,37.042336,19.912611
2023-05-16 23:00:00,36.520832,-2.458332,37.043865,19.89177
2023-05-17 00:00:00,36.520832,-2.458332,37.044674,19.871489
2023-05-17 01:00:00,36.520832,-2.458332,37.045933,19.8523
2023-05-17 02:00:00,36.520832,-2.458332,37.046764,19.832766
2023-05-17 03:00:00,36.520832,-2.458332,37.047157,19.812372
2023-05-17 04:00:00,36.520832,-2.458332,37.04692,19.791397
2023-05-17 05:00:00,36.520832,-2.458332,37.045776,19.771006
2023-05-17 06:00:00,36.520832,-2.458332,37.042988,19.757477
2023-05-17 07:00:00,36.520832,-2.458332,37.036957,19.759335
2023-05-17 08:00:00,36.520832,-2.458332,37.02517,19.782644
2023-05-17 09:00:00,36.520832,-2.458332,37.005074,19.827322
2023-05-17 10:00:00,36.520832,-2.458332,36.977272,19.885096
2023-05-17 11:00:00,36.520832,-2.458332,36.94586,19.948198
2023-05-17 12:00:00,36.520832,-2.458332,36.916344,19.998613
2023-05-17 13:00:00,36.520832,-2.458332,36.89382,20.034328
2023-05-17 14:00:00,36.520832,-2.458332,36.879097,20.055023
2023-05-17 15:00:00,36.520832,-2.458332,36.87087,20.063688
2023-05-17 16:00:00,36.520832,-2.458332,36.867455,20.061733
2023-05-17 17:00:00,36.520832,-2.458332,36.867355,20.050259
2023-05-17 18:00:00,36.520832,-2.458332,36.869637,20.031265
2023-05-17 19:00:00,36.520832,-2.458332,36.8741,20.002998
2023-05-17 20:00:00,36.520832,-2.458332,36.882034,19.975996
2023-05-17 21:00:00,36.520832,-2.458332,36.889755,19.945246
2023-05-17 22:00:00,36.520832,-2.458332,36.89712,19.914904
2023-05-17 23:00:00,36.520832,-2.458332,36.903145,19.887323
2023-05-18 00:00:00,36.520832,-2.458332,36.937447,19.777224
2023-05-18 01:00:00,36.520832,-2.458332,36.940742,19.761566
2023-05-18 02:00:00,36.520832,-2.458332,36.94272,19.745485
2023-05-18 03:00:00,36.520832,-2.458332,36.94404,19.730415
2023-05-18 04:00:00,36.520832,-2.458332,36.947647,19.726374
2023-05-18 05:00:00,36.520832,-2.458332,36.947994,19.717674
2023-05-18 06:00:00,36.520832,-2.458332,36.947395,19.712328
2023-05-18 07:00:00,36.520832,-2.458332,36.946346,19.715078
2023-05-18 08:00:00,36.520832,-2.458332,36.943535,19.724543
2023-05-18 09:00:00,36.520832,-2.458332,36.93857,19.742294
2023-05-18 10:00:00,36.520832,-2.458332,36.93167,19.769058
2023-05-18 11:00:00,36.520832,-2.458332,36.923615,19.808283
2023-05-18 12:00:00,36.520832,-2.458332,36.91545,19.847189
2023-05-18 13:00:00,36.520832,-2.458332,36.908573,19.88354
2023-05-18 14:00:00,36.520832,-2.458332,36.903595,19.911303
2023-05-18 15:00:00,36.520832,-2.458332,36.9004,19.925743
2023-05-18 16:00:00,36.520832,-2.458332,36.89863,19.925043
2023-05-18 17:00:00,36.520832,-2.458332,36.898003,19.91197
2023-05-18 18:00:00,36.520832,-2.458332,36.898678,19.890793
2023-05-18 19:00:00,36.520832,-2.458332,36.900375,19.864925
2023-05-18 20:00:00,36.520832,-2.458332,36.902756,19.840202
2023-05-18 21:00:00,36.520832,-2.458332,36.90581,19.818607
2023-05-18 22:00:00,36.520832,-2.458332,36.909054,19.798832
2023-05-18 23:00:00,36.520832,-2.458332,36.912365,19.783882
2023-05-19 00:00:00,36.520832,-2.458332,36.940456,19.688906
2023-05-19 01:00:00,36.520832,-2.458332,36.94282,19.679932
2023-05-19 02:00:00,36.520832,-2.458332,36.944675,19.67231
2023-05-19 03:00:00,36.520832,-2.458332,36.945805,19.66549
2023-05-19 04:00:00,36.520832,-2.458332,36.946384,19.658356
2023-05-19 05:00:00,36.520832,-2.458332,36.94692,19.651012
2023-05-19 06:00:00,36.520832,-2.458332,36.94724,19.646624
2023-05-19 07:00:00,36.520832,-2.458332,36.94694,19.652016
2023-05-19 08:00:00,36.520832,-2.458332,36.946205,19.67999
2023-05-19 09:00:00,36.520832,-2.458332,36.945026,19.744606
2023-05-19 10:00:00,36.520832,-2.458332,36.94381,19.869993
2023-05-19 11:00:00,36.520832,-2.458332,36.943466,20.011353
2023-05-19 12:00:00,36.520832,-2.458332,36.94357,20.140488
2023-05-19 13:00:00,36.520832,-2.458332,36.941963,20.23545
2023-05-19 14:00:00,36.520832,-2.458332,36.938225,20.296806
2023-05-19 15:00:00,36.520832,-2.458332,36.932846,20.319637
2023-05-19 16:00:00,36.520832,-2.458332,36.92652,20.300053
2023-05-19 17:00:00,36.520832,-2.458332,36.9196,20.245789
2023-05-19 18:00:00,36.520832,-2.458332,36.912525,20.167564
2023-05-19 19:00:00,36.520832,-2.458332,36.907413,20.07091
2023-05-19 20:00:00,36.520832,-2.458332,36.905087,19.970594
2023-05-19 21:00:00,36.520832,-2.458332,36.907806,19.880814
2023-05-19 22:00:00,36.520832,-2.458332,36.919388,19.83674
2023-05-19 23:00:00,36.520832,-2.458332,36.921658,19.788857
2023-05-20 00:00:00,36.520832,-2.458332,36.915325,19.741367
2023-05-20 01:00:00,36.520832,-2.458332,36.91871,19.705906
2023-05-20 02:00:00,36.520832,-2.458332,36.92221,19.676987
2023-05-20 03:00:00,36.520832,-2.458332,36.930603,19.669798
2023-05-20 04:00:00,36.520832,-2.458332,36.9379,19.666391
2023-05-20 05:00:00,36.520832,-2.458332,36.941963,19.65767
2023-05-20 06:00:00,36.520832,-2.458332,36.944733,19.653353
2023-05-20 07:00:00,36.520832,-2.458332,36.946514,19.66069
2023-05-20 08:00:00,36.520832,-2.458332,36.947514,19.689499
2023-05-20 09:00:00,36.520832,-2.458332,36.947617,19.742641
2023-05-20 10:00:00,36.520832,-2.458332,36.94725,19.863737
2023-05-20 11:00:00,36.520832,-2.458332,36.94686,20.034725
2023-05-20 12:00:00,36.520832,-2.458332,36.946712,20.213589
2023-05-20 13:00:00,36.520832,-2.458332,36.946964,20.386358
2023-05-20 14:00:00,36.520832,-2.458332,36.947586,20.536526
2023-05-20 15:00:00,36.520832,-2.458332,36.94854,20.642519
2023-05-20 16:00:00,36.520832,-2.458332,36.94989,20.68825
2023-05-20 17:00:00,36.520832,-2.458332,36.951984,20.670835
2023-05-20 18:00:00,36.520832,-2.458332,36.955227,20.594301
2023-05-20 19:00:00,36.520832,-2.458332,36.9597,20.470383
2023-05-20 20:00:00,36.520832,-2.458332,36.96543,20.324589
2023-05-20 21:00:00,36.520832,-2.458332,36.972202,20.172056
2023-05-20 22:00:00,36.520832,-2.458332,36.979122,20.017572
2023-05-20 23:00:00,36.520832,-2.458332,36.982166,19.87663
2023-05-21 00:00:00,36.520832,-2.458332,36.9775,19.800852
2023-05-21 01:00:00,36.520832,-2.458332,36.98743,19.746647
2023-05-21 02:00:00,36.520832,-2.458332,36.997025,19.71293
2023-05-21 03:00:00,36.520832,-2.458332,37.007423,19.692585
2023-05-21 04:00:00,36.520832,-2.458332,37.01717,19.676735
2023-05-21 05:00:00,36.520832,-2.458332,37.026684,19.66428
2023-05-21 06:00:00,36.520832,-2.458332,37.034595,19.653143
2023-05-21 07:00:00,36.520832,-2.458332,37.041676,19.64622
2023-05-21 08:00:00,36.520832,-2.458332,37.04843,19.644188
2023-05-21 09:00:00,36.520832,-2.458332,37.055424,19.647041
2023-05-21 10:00:00,36.520832,-2.458332,37.06313,19.654575
2023-05-21 11:00:00,36.520832,-2.458332,37.070683,19.669796
2023-05-21 12:00:00,36.520832,-2.458332,37.074005,19.686335
2023-05-21 13:00:00,36.520832,-2.458332,37.073273,19.70325
2023-05-21 14:00:00,36.520832,-2.458332,37.063896,19.713465
2023-05-21 15:00:00,36.520832,-2.458332,37.045486,19.713722
2023-05-21 16:00:00,36.520832,-2.458332,37.025585,19.705566
2023-05-21 17:00:00,36.520832,-2.458332,37.012264,19.6907
2023-05-21 18:00:00,36.520832,-2.458332,37.00595,19.671465
2023-05-21 19:00:00,36.520832,-2.458332,37.004635,19.649845
2023-05-21 20:00:00,36.520832,-2.458332,37.00551,19.629725
2023-05-21 21:00:00,36.520832,-2.458332,37.007656,19.606813
2023-05-21 22:00:00,36.520832,-2.458332,37.014072,19.590393
2023-05-21 23:00:00,36.520832,-2.458332,37.02293,19.583412
2023-05-22 00:00:00,36.520832,-2.458332,37.0173,19.554731
2023-05-22 01:00:00,36.520832,-2.458332,37.019264,19.539183
2023-05-22 02:00:00,36.520832,-2.458332,37.013855,19.518034
2023-05-22 03:00:00,36.520832,-2.458332,37.00412,19.494562
2023-05-22 04:00:00,36.520832,-2.458332,36.99209,19.469757
2023-05-22 05:00:00,36.520832,-2.458332,36.979767,19.445858
2023-05-22 06:00:00,36.520832,-2.458332,36.967785,19.426329
2023-05-22 07:00:00,36.520832,-2.458332,36.95239,19.405525
2023-05-22 08:00:00,36.520832,-2.458332,36.93282,19.38918
2023-05-22 09:00:00,36.520832,-2.458332,36.90569,19.38404
2023-05-22 10:00:00,36.520832,-2.458332,36.87805,19.389837
2023-05-22 11:00:00,36.520832,-2.458332,36.85957,19.400473
2023-05-22 12:00:00,36.520832,-2.458332,36.849033,19.410667
2023-05-22 13:00:00,36.520832,-2.458332,36.837334,19.42215
2023-05-22 14:00:00,36.520832,-2.458332,36.821777,19.429377
2023-05-22 15:00:00,36.520832,-2.458332,36.80305,19.426262
2023-05-22 16:00:00,36.520832,-2.458332,36.78213,19.40842
2023-05-22 17:00:00,36.520832,-2.458332,36.75819,19.373472
2023-05-22 18:00:00,36.520832,-2.458332,36.729263,19.32195
2023-05-22 19:00:00,36.520832,-2.458332,36.699734,19.259048
2023-05-22 20:00:00,36.520832,-2.458332,36.667847,19.194239
2023-05-22 21:00:00,36.520832,-2.458332,36.63384,19.13118
2023-05-22 22:00:00,36.520832,-2.458332,36.605846,19.073591
2023-05-22 23:00:00,36.520832,-2.458332,36.59341,19.026632
2023-05-23 00:00:00,36.520832,-2.458332,36.40158,19.177387
2023-05-23 01:00:00,36.520832,-2.458332,36.43673,19.161495
2023-05-23 02:00:00,36.520832,-2.458332,36.482708,19.169243
2023-05-23 03:00:00,36.520832,-2.458332,36.52406,19.192474
2023-05-23 04:00:00,36.520832,-2.458332,36.554897,19.229424
2023-05-23 05:00:00,36.520832,-2.458332,36.569954,19.250883
2023-05-23 06:00:00,36.520832,-2.458332,36.57807,19.263851
2023-05-23 07:00:00,36.520832,-2.458332,36.582863,19.276237
2023-05-23 08:00:00,36.520832,-2.458332,36.584644,19.291704
2023-05-23 09:00:00,36.520832,-2.458332,36.585415,19.32132
2023-05-23 10:00:00,36.520832,-2.458332,36.58512,19.370642
2023-05-23 11:00:00,36.520832,-2.458332,36.58216,19.492655
2023-05-23 12:00:00,36.520832,-2.458332,36.577812,19.63899
2023-05-23 13:00:00,36.520832,-2.458332,36.573544,19.774168
2023-05-23 14:00:00,36.520832,-2.458332,36.56966,19.890732
2023-05-23 15:00:00,36.520832,-2.458332,36.565933,19.975927
2023-05-23 16:00:00,36.520832,-2.458332,36.561985,20.018486
2023-05-23 17:00:00,36.520832,-2.458332,36.55785,20.004719
2023-05-23 18:00:00,36.520832,-2.458332,36.553783,19.932884
2023-05-23 19:00:00,36.520832,-2.458332,36.550724,19.827711
2023-05-23 20:00:00,36.520832,-2.458332,36.54898,19.725832
2023-05-23 21:00:00,36.520832,-2.458332,36.54799,19.639544
2023-05-23 22:00:00,36.520832,-2.458332,36.54731,19.565937
2023-05-23 23:00:00,36.520832,-2.458332,36.546867,19.50085
2023-05-24 00:00:00,36.520832,-2.458332,36.5113,19.479832
2023-05-24 01:00:00,36.520832,-2.458332,36.510345,19.423862
2023-05-24 02:00:00,36.520832,-2.458332,36.51448,19.381882
2023-05-24 03:00:00,36.520832,-2.458332,36.54334,19.422447
2023-05-24 04:00:00,36.520832,-2.458332,36.550766,19.419813
2023-05-24 05:00:00,36.520832,-2.458332,36.550747,19.394339
2023-05-24 06:00:00,36.520832,-2.458332,36.55195,19.382887
2023-05-24 07:00:00,36.520832,-2.458332,36.554947,19.398191
2023-05-24 08:00:00,36.520832,-2.458332,36.5584,19.43918
2023-05-24 09:00:00,36.520832,-2.458332,36.560272,19.499388
2023-05-24 10:00:00,36.520832,-2.458332,36.560654,19.615158
2023-05-24 11:00:00,36.520832,-2.458332,36.561405,19.778282
2023-05-24 12:00:00,36.520832,-2.458332,36.561714,19.940508
2023-05-24 13:00:00,36.520832,-2.458332,36.560493,20.089048
2023-05-24 14:00:00,36.520832,-2.458332,36.557236,20.215166
2023-05-24 15:00:00,36.520832,-2.458332,36.55195,20.311874
2023-05-24 16:00:00,36.520832,-2.458332,36.54471,20.367699
2023-05-24 17:00:00,36.520832,-2.458332,36.53603,20.371838
2023-05-24 18:00:00,36.520832,-2.458332,36.52783,20.329697
2023-05-24 19:00:00,36.520832,-2.458332,36.521893,20.254185
2023-05-24 20:00:00,36.520832,-2.458332,36.518177,20.170046
2023-05-24 21:00:00,36.520832,-2.458332,36.51593,20.088152
2023-05-24 22:00:00,36.520832,-2.458332,36.514435,20.00965
2023-05-24 23:00:00,36.520832,-2.458332,36.513573,19.935621
2023-05-25 00:00:00,36.520832,-2.458332,36.50841,19.866861
2023-05-25 01:00:00,36.520832,-2.458332,36.50848,19.810633
2023-05-25 02:00:00,36.520832,-2.458332,36.516132,19.795656
2023-05-25 03:00:00,36.520832,-2.458332,36.514626,19.780764
2023-05-25 04:00:00,36.520832,-2.458332,36.511868,19.757689
2023-05-25 05:00:00,36.520832,-2.458332,36.51166,19.731771
2023-05-25 06:00:00,36.520832,-2.458332,36.514416,19.715
2023-05-25 07:00:00,36.520832,-2.458332,36.520508,19.718077
2023-05-25 08:00:00,36.520832,-2.458332,36.52931,19.743557
2023-05-25 09:00:00,36.520832,-2.458332,36.537533,19.790451
2023-05-25 10:00:00,36.520832,-2.458332,36.54104,19.90048
2023-05-25 11:00:00,36.520832,-2.458332,36.542366,20.030148
2023-05-25 12:00:00,36.520832,-2.458332,36.543888,20.144432
2023-05-25 13:00:00,36.520832,-2.458332,36.54611,20.253202
2023-05-25 14:00:00,36.520832,-2.458332,36.54822,20.357752
2023-05-25 15:00:00,36.520832,-2.458332,36.549667,20.44465
2023-05-25 16:00:00,36.520832,-2.458332,36.550507,20.500568
2023-05-25 17:00:00,36.520832,-2.458332,36.551044,20.51122
2023-05-25 18:00:00,36.520832,-2.458332,36.551476,20.474823
2023-05-25 19:00:00,36.520832,-2.458332,36.551872,20.4016
2023-05-25 20:00:00,36.520832,-2.458332,36.5523,20.31414
2023-05-25 21:00:00,36.520832,-2.458332,36.552845,20.224129
2023-05-25 22:00:00,36.520832,-2.458332,36.55352,20.135159
2023-05-25 23:00:00,36.520832,-2.458332,36.558933,20.071321
2023-05-26 00:00:00,36.520832,-2.458332,36.53605,20.072855
2023-05-26 01:00:00,36.520832,-2.458332,36.53723,20.038633
2023-05-26 02:00:00,36.520832,-2.458332,36.536396,20.010014
2023-05-26 03:00:00,36.520832,-2.458332,36.535233,19.989841
2023-05-26 04:00:00,36.520832,-2.458332,36.53832,19.980577
2023-05-26 05:00:00,36.520832,-2.458332,36.545628,19.977823
2023-05-26 06:00:00,36.520832,-2.458332,36.55623,19.985546
2023-05-26 07:00:00,36.520832,-2.458332,36.568233,20.008343
2023-05-26 08:00:00,36.520832,-2.458332,36.58101,20.04785
2023-05-26 09:00:00,36.520832,-2.458332,36.590843,20.11398
2023-05-26 10:00:00,36.520832,-2.458332,36.607006,20.180332
2023-05-26 11:00:00,36.520832,-2.458332,36.62499,20.242626
2023-05-26 12:00:00,36.520832,-2.458332,36.641663,20.293005
2023-05-26 13:00:00,36.520832,-2.458332,36.65769,20.329159
2023-05-26 14:00:00,36.520832,-2.458332,36.677784,20.34404
2023-05-26 15:00:00,36.520832,-2.458332,36.707035,20.32863
2023-05-26 16:00:00,36.520832,-2.458332,36.741734,20.290989
2023-05-26 17:00:00,36.520832,-2.458332,36.7748,20.245989
2023-05-26 18:00:00,36.520832,-2.458332,36.802036,20.193336
2023-05-26 19:00:00,36.520832,-2.458332,36.82169,20.139215
2023-05-26 20:00:00,36.520832,-2.458332,36.83563,20.093855
2023-05-26 21:00:00,36.520832,-2.458332,36.84573,20.056213
2023-05-26 22:00:00,36.520832,-2.458332,36.85312,20.024384
2023-05-26 23:00:00,36.520832,-2.458332,36.858593,19.99894
2023-05-27 00:00:00,36.520832,-2.458332,36.889072,19.889566
2023-05-27 01:00:00,36.520832,-2.458332,36.892063,19.874275
2023-05-27 02:00:00,36.520832,-2.458332,36.894802,19.862078
2023-05-27 03:00:00,36.520832,-2.458332,36.8975,19.852045
2023-05-27 04:00:00,36.520832,-2.458332,36.900116,19.843672
2023-05-27 05:00:00,36.520832,-2.458332,36.902752,19.837685
2023-05-27 06:00:00,36.520832,-2.458332,36.90536,19.835703
2023-05-27 07:00:00,36.520832,-2.458332,36.907608,19.839993
2023-05-27 08:00:00,36.520832,-2.458332,36.909485,19.854843
2023-05-27 09:00:00,36.520832,-2.458332,36.911423,19.885014
2023-05-27 10:00:00,36.520832,-2.458332,36.913376,19.932323
2023-05-27 11:00:00,36.520832,-2.458332,36.914875,20.025831
2023-05-27 12:00:00,36.520832,-2.458332,36.915012,20.133398
2023-05-27 13:00:00,36.520832,-2.458332,36.914364,20.235636
2023-05-27 14:00:00,36.520832,-2.458332,36.913635,20.315037
2023-05-27 15:00:00,36.520832,-2.458332,36.913254,20.350403
2023-05-27 16:00:00,36.520832,-2.458332,36.913216,20.325428
2023-05-27 17:00:00,36.520832,-2.458332,36.913174,20.266392
2023-05-27 18:00:00,36.520832,-2.458332,36.91307,20.201218
2023-05-27 19:00:00,36.520832,-2.458332,36.912655,20.13822
2023-05-27 20:00:00,36.520832,-2.458332,36.91179,20.092138
2023-05-27 21:00:00,36.520832,-2.458332,36.910553,20.058863
2023-05-27 22:00:00,36.520832,-2.458332,36.90907,20.03662
2023-05-27 23:00:00,36.520832,-2.458332,36.90754,20.021563
2023-05-28 00:00:00,36.520832,-2.458332,36.906895,20.011303
2023-05-28 01:00:00,36.520832,-2.458332,36.905716,20.002552
2023-05-28 02:00:00,36.520832,-2.458332,36.90502,19.996407
2023-05-28 03:00:00,36.520832,-2.458332,36.90431,19.993011
2023-05-28 04:00:00,36.520832,-2.458332,36.903126,19.992544
2023-05-28 05:00:00,36.520832,-2.458332,36.901382,19.995386
2023-05-28 06:00:00,36.520832,-2.458332,36.899075,20.005005
2023-05-28 07:00:00,36.520832,-2.458332,36.896954,20.026928
2023-05-28 08:00:00,36.520832,-2.458332,36.8957,20.064547
2023-05-28 09:00:00,36.520832,-2.458332,36.895313,20.11583
2023-05-28 10:00:00,36.520832,-2.458332,36.896305,20.210424
2023-05-28 11:00:00,36.520832,-2.458332,36.897476,20.292902
2023-05-28 12:00:00,36.520832,-2.458332,36.898106,20.356699
2023-05-28 13:00:00,36.520832,-2.458332,36.89847,20.410946
2023-05-28 14:00:00,36.520832,-2.458332,36.898556,20.457357
2023-05-28 15:00:00,36.520832,-2.458332,36.897087,20.487005
2023-05-28 16:00:00,36.520832,-2.458332,36.893593,20.486628
2023-05-28 17:00:00,36.520832,-2.458332,36.888794,20.45768
2023-05-28 18:00:00,36.520832,-2.458332,36.883617,20.418034
2023-05-28 19:00:00,36.520832,-2.458332,36.879078,20.376572
2023-05-28 20:00:00,36.520832,-2.458332,36.875824,20.333965
2023-05-28 21:00:00,36.520832,-2.458332,36.874027,20.293695
2023-05-28 22:00:00,36.520832,-2.458332,36.873497,20.256775
2023-05-28 23:00:00,36.520832,-2.458332,36.87376,20.223297
2023-05-29 00:00:00,36.520832,-2.458332,36.88375,20.185095
2023-05-29 01:00:00,36.520832,-2.458332,36.883877,20.166
2023-05-29 02:00:00,36.520832,-2.458332,36.883984,20.14744
2023-05-29 03:00:00,36.520832,-2.458332,36.884895,20.133118
2023-05-29 04:00:00,36.520832,-2.458332,36.88571,20.123693
2023-05-29 05:00:00,36.520832,-2.458332,36.885952,20.116682
2023-05-29 06:00:00,36.520832,-2.458332,36.886112,20.1201
2023-05-29 07:00:00,36.520832,-2.458332,36.8859,20.144733
2023-05-29 08:00:00,36.520832,-2.458332,36.885136,20.196304
2023-05-29 09:00:00,36.520832,-2.458332,36.8839,20.276659
2023-05-29 10:00:00,36.520832,-2.458332,36.883057,20.42213
2023-05-29 11:00:00,36.520832,-2.458332,36.882484,20.560116
2023-05-29 12:00:00,36.520832,-2.458332,36.881447,20.642881
2023-05-29 13:00:00,36.520832,-2.458332,36.88002,20.688162
2023-05-29 14:00:00,36.520832,-2.458332,36.878784,20.702267
2023-05-29 15:00:00,36.520832,-2.458332,36.87799,20.679846
2023-05-29 16:00:00,36.520832,-2.458332,36.877205,20.631691
2023-05-29 17:00:00,36.520832,-2.458332,36.8756,20.578197
2023-05-29 18:00:00,36.520832,-2.458332,36.87334,20.532278
2023-05-29 19:00:00,36.520832,-2.458332,36.870773,20.488297
2023-05-29 20:00:00,36.520832,-2.458332,36.868324,20.448269
2023-05-29 21:00:00,36.520832,-2.458332,36.866375,20.412857
2023-05-29 22:00:00,36.520832,-2.458332,36.86504,20.384705
2023-05-29 23:00:00,36.520832,-2.458332,36.86391,20.365152
2023-05-30 00:00:00,36.520832,-2.458332,36.86628,20.349415
2023-05-30 01:00:00,36.520832,-2.458332,36.865154,20.33878
2023-05-30 02:00:00,36.520832,-2.458332,36.863117,20.32942
2023-05-30 03:00:00,36.520832,-2.458332,36.85978,20.32033
2023-05-30 04:00:00,36.520832,-2.458332,36.854633,20.311316
2023-05-30 05:00:00,36.520832,-2.458332,36.846764,20.30335
2023-05-30 06:00:00,36.520832,-2.458332,36.834576,20.301853
2023-05-30 07:00:00,36.520832,-2.458332,36.81821,20.31819
2023-05-30 08:00:00,36.520832,-2.458332,36.799873,20.360817
2023-05-30 09:00:00,36.520832,-2.458332,36.78391,20.42708
2023-05-30 10:00:00,36.520832,-2.458332,36.77285,20.562279
2023-05-30 11:00:00,36.520832,-2.458332,36.767086,20.74932
2023-05-30 12:00:00,36.520832,-2.458332,36.76636,20.94032
2023-05-30 13:00:00,36.520832,-2.458332,36.770638,21.111351
2023-05-30 14:00:00,36.520832,-2.458332,36.780178,21.249453
2023-05-30 15:00:00,36.520832,-2.458332,36.794586,21.338142
2023-05-30 16:00:00,36.520832,-2.458332,36.811317,21.356205
2023-05-30 17:00:00,36.520832,-2.458332,36.8265,21.287138
2023-05-30 18:00:00,36.520832,-2.458332,36.83699,21.136229
2023-05-30 19:00:00,36.520832,-2.458332,36.84271,20.962427
2023-05-30 20:00:00,36.520832,-2.458332,36.845406,20.824762
2023-05-30 21:00:00,36.520832,-2.458332,36.846577,20.731884
2023-05-30 22:00:00,36.520832,-2.458332,36.846973,20.668291
2023-05-30 23:00:00,36.520832,-2.458332,36.84341,20.613838
2023-05-31 00:00:00,36.520832,-2.458332,36.887745,20.438866
2023-05-31 01:00:00,36.520832,-2.458332,36.883938,20.416025
2023-05-31 02:00:00,36.520832,-2.458332,36.88181,20.40097
2023-05-31 03:00:00,36.520832,-2.458332,36.880024,20.385338
2023-05-31 04:00:00,36.520832,-2.458332,36.878517,20.36787
2023-05-31 05:00:00,36.520832,-2.458332,36.876762,20.347345
2023-05-31 06:00:00,36.520832,-2.458332,36.874775,20.33404
2023-05-31 07:00:00,36.520832,-2.458332,36.874126,20.348671
2023-05-31 08:00:00,36.520832,-2.458332,36.873116,20.391468
2023-05-31 09:00:00,36.520832,-2.458332,36.871845,20.462185
2023-05-31 10:00:00,36.520832,-2.458332,36.870735,20.608892
2023-05-31 11:00:00,36.520832,-2.458332,36.87019,20.797018
2023-05-31 12:00:00,36.520832,-2.458332,36.870686,20.988771
2023-05-31 13:00:00,36.520832,-2.458332,36.872627,21.167553
