time,Tts_h_t,Tts_h_m,Tts_h_b,Tts_c_t,Tts_c_m,Tts_c_b,Tamb,m_ts_src,FT-AQU-100,Tts_t_in,Tts_b_in,m_ts_dis,TT-AQU-106,TT-SF-007,ZT-AQU-TCV102
2023-07-08 10:41:30,91.52240666666667,90.36976666666666,83.71435666666666,83.7962,84.25359666666667,84.53023666666667,32.755963333333334,135.8104,0.0108507,93.06491666666668,44.58889,0.009239199333333333,70.62087,83.70178666666668,100.0
2023-07-08 10:42:00,91.54435666666667,90.43035666666667,83.71344666666666,83.79341666666666,84.24897333333334,84.5313,32.772166666666664,135.64849999999998,0.0108507,93.03279333333333,44.54237333333333,0.009201049999999999,70.34828999999999,83.71582333333332,100.0
2023-07-08 10:42:30,91.58024666666667,90.42474,83.71804,83.79563333333333,84.24613333333333,84.50684333333334,32.84630666666666,135.84806666666665,0.0108507,92.97069,44.57577,0.009278108,70.3364,83.69785333333333,100.0
2023-07-08 10:43:00,91.64294,90.40602666666668,83.73715999999999,83.80022,84.24641,84.51322333333333,32.91139,135.7791,0.0108507,92.96963666666667,44.521809999999995,0.009387209666666667,70.15631666666667,83.69605333333334,100.0
2023-07-08 10:43:30,91.6418,90.46563666666665,83.74961666666667,83.80451333333333,84.24680333333332,84.49836333333333,32.93338,135.8251,0.0108507,92.94315666666667,44.55728666666666,0.009216308666666667,70.09863999999999,83.67529333333333,100.0
2023-07-08 10:44:00,91.60801,90.51021999999999,83.74488,83.80046333333333,84.24367666666667,84.40392666666666,32.83054666666666,135.80673333333334,0.0108507,92.94212666666665,44.59923,0.009215546666666666,69.82197,83.68522,100.0
2023-07-08 10:44:30,91.59667333333333,90.52928666666666,83.74706666666665,83.79715666666667,84.23987333333334,84.42303999999999,32.653153333333336,135.90286666666668,0.0108507,92.90765666666667,44.56534,0.009052278666666667,69.90992333333334,83.75461666666666,100.0
2023-07-08 10:45:00,91.63679,90.61505666666667,83.72632,83.80081666666666,84.23624333333333,84.4358,32.50439,135.81496666666666,0.0108507,92.91753666666666,44.51474666666666,0.009239200333333333,69.57977333333334,83.68843,100.0
2023-07-08 10:45:30,91.64630000000001,90.66397,83.73139666666665,83.80901666666666,84.23409333333333,84.48456,32.408276666666666,135.5665,0.0108507,92.85787,44.51817333333334,0.009165192666666665,69.67087333333333,83.66566333333334,100.0
2023-07-08 10:46:00,91.69427999999999,90.66432,83.73386333333333,83.81001333333333,84.23241333333334,84.4994,32.330913333333335,136.04856666666666,0.0108507,92.80202666666668,44.53356,0.009114078999999999,69.44546333333332,83.68970666666665,100.0
2023-07-08 10:46:30,91.71175333333333,90.68576666666667,83.73100666666666,83.80697,84.22760333333333,84.4994,32.28496333333333,135.85963333333333,0.0108507,92.77380333333333,44.54407666666667,0.009039307,69.40126666666667,83.68255666666667,100.0
2023-07-08 10:47:00,91.76964333333333,90.75796666666666,83.73379333333332,83.80205000000001,84.22548333333334,84.48031999999999,32.25686666666667,136.06603333333334,0.0108507,92.72538,44.54569,0.009078217999999999,69.31762333333333,83.68032333333333,100.0
2023-07-08 10:47:30,91.76477,90.81681999999999,83.73279,83.79795333333333,84.22492666666668,84.49728,32.38513,135.69566666666665,0.0108507,92.70035333333334,44.538853333333336,0.009249878,69.09212333333333,83.70690333333333,100.0
2023-07-08 10:48:00,91.74647666666667,90.82832,83.73473333333332,83.79263999999999,84.22235666666667,84.44001333333333,32.589643333333335,135.717,0.0108507,92.65564666666666,44.547336666666666,0.009190371,69.04019666666666,83.72106333333333,100.0
2023-07-08 10:48:30,91.77050666666668,90.84547666666667,83.73314,83.78970333333334,84.22112666666666,84.40177999999999,32.684553333333334,135.5259333333333,0.0108507,92.63968,44.55750333333334,0.009114839666666668,69.06475666666667,83.70710666666668,100.0
2023-07-08 10:49:00,91.81395,90.85118333333334,83.74037,83.78672666666667,84.22135333333333,84.39647999999998,32.67695666666667,135.72256666666667,0.0108507,92.63570333333334,44.58089333333333,0.009299467666666667,68.99627333333333,83.67923333333333,100.0
2023-07-08 10:49:30,91.82953666666667,90.87682666666666,83.74369666666666,83.78432,84.22191333333333,84.38906,32.710343333333334,135.86126666666667,0.0108507,92.68574333333335,44.577283333333334,0.009136963,68.81059333333333,83.66247333333334,100.0
2023-07-08 10:50:00,91.81246666666668,90.89734,83.74512,83.78398666666666,84.21643999999999,84.3721,32.85453666666667,135.80396666666667,0.0108507,92.72328333333333,44.520966666666666,0.009239962,68.39954000000002,83.67579333333333,100.0
2023-07-08 10:50:30,91.8183,90.92994333333333,83.75321000000001,83.78312666666667,84.21172,84.39859999999999,33.03619666666667,135.5843,0.0108507,92.67550666666666,44.55683333333333,0.0090889,68.46526333333333,83.67344333333334,100.0
2023-07-08 10:51:00,91.85412333333333,90.99600666666667,83.75714333333333,83.77876666666667,84.20896666666667,84.40284,33.129933333333334,135.8443,0.0108507,92.67061,44.529513333333334,0.009002686333333334,68.44797,83.66011333333334,100.0
2023-07-08 10:51:30,91.84435,91.03694666666667,83.76046,83.77303,84.20835333333335,84.4039,33.16254333333333,135.9715,0.0108507,92.64708999999999,44.54417,0.009152985666666667,68.02937,83.64445666666667,100.0
2023-07-08 10:52:00,91.87782999999999,91.02177333333334,83.76775666666666,83.76429333333334,84.20608666666666,84.42623,33.20287666666666,135.78806666666665,0.0108507,92.59571,44.49713,0.009110258666666668,67.994,83.60247333333334,100.0
2023-07-08 10:52:30,91.87890999999999,91.03164333333332,83.77348,83.75926666666666,84.20504666666668,84.4358,33.247679999999995,135.7928,0.0108507,92.51695333333333,44.48912666666667,0.009299469,67.99659666666666,83.61314666666667,100.0
2023-07-08 10:53:00,91.90451,91.05680000000001,83.77315,83.75769666666666,84.20458333333335,84.46548,33.28850666666667,135.91103333333334,0.0108507,92.47923999999999,44.48829,0.009263611,67.87551333333333,83.65305333333332,100.0
2023-07-08 10:53:30,91.92323,91.08943333333333,83.77516,83.75435333333333,84.20020666666667,84.41242000000001,33.290483333333334,135.5161,0.0108507,92.51325666666666,44.486740000000005,0.009075167333333333,67.42990666666667,83.67589333333333,100.0
2023-07-08 10:54:00,91.89364333333333,91.12865666666667,83.77952333333334,83.75169333333334,84.19719,84.3721,33.323726666666666,135.7771,0.0108507,92.50737333333333,44.51232666666667,0.009051515,67.73639666666666,83.68426,100.0
2023-07-08 10:54:30,91.89532666666668,91.14647333333333,83.78630333333334,83.75546333333334,84.19250333333333,84.3721,33.35233,136.22116666666668,0.0108507,92.51944,44.4668,0.009126285333333334,67.67885333333334,83.67029333333333,100.0
2023-07-08 10:55:00,91.91487333333333,91.15644666666667,83.78737666666666,83.75277333333334,84.19203,84.36892000000002,33.329013333333336,135.76573333333332,0.0108507,92.55932666666666,44.49069333333333,0.009029391,67.33581666666666,83.66493666666666,100.0
2023-07-08 10:55:30,91.93425666666667,91.16481333333333,83.79024333333334,83.75026666666666,84.18873666666667,84.38482,33.24520333333333,135.5099,0.0108507,92.59231333333334,44.49364,0.009326172666666667,67.29498333333333,83.68474333333333,100.0
2023-07-08 10:56:00,91.93043666666667,91.26376666666667,83.79035333333333,83.74262666666667,84.18742999999999,84.39966,33.13581,135.56676666666667,0.0108507,92.65248666666666,44.474180000000004,0.009053802333333333,67.45771,83.69813666666667,100.0
2023-07-08 10:56:30,91.98421666666667,91.31719,83.79174333333334,83.73527,84.18628,84.39859999999999,33.03158333333333,135.65033333333332,0.0108507,92.68150666666666,44.47241666666666,0.009114836333333333,67.20567,83.70167666666666,100.0
2023-07-08 10:57:00,91.99062,91.31878333333334,83.79813666666665,83.73192999999999,84.18348666666667,84.39753999999999,32.982146666666665,135.64436666666668,0.010868783333333333,92.71867666666667,44.467506666666665,0.009178163,66.93454,83.69887666666666,100.0
2023-07-08 10:57:30,91.97363333333332,91.34481666666667,83.80621333333333,83.73215666666667,84.18063333333333,84.40072,32.91751333333333,135.45336666666668,0.010923033333333334,92.78149333333333,44.41383,0.009138489333333333,66.83739,83.69027666666666,100.0
2023-07-08 10:58:00,91.99406666666667,91.38913666666667,83.81336666666667,83.72958,84.18048999999999,84.4039,32.83349333333333,135.68573333333333,0.010868783333333333,92.87466333333333,44.453160000000004,0.009275818333333333,66.94605666666666,83.72214666666667,100.0
2023-07-08 10:58:30,91.97642333333333,91.40472,83.81784333333333,83.72709666666667,84.18136666666666,84.43154666666666,32.773653333333336,135.60483333333335,0.010868783333333333,92.94784,44.41562,0.009190371333333334,66.91804666666667,83.74706333333333,100.0
