,0,1,2,3,4,5,6,7
388,0,0,0,1,2,2,1,0
389,2,1,2,1,1,2,2,2
390,1,0,0,0,0,1,1,0
391,1,2,1,2,2,1,1,2
392,0,0,0,0,1,2,2,0
393,0,0,1,2,1,2,2,1
394,1,2,1,0,0,0,0,1
395,1,2,0,0,0,0,0,1
396,2,0,0,0,1,2,2,0
397,0,1,2,0,0,0,1,0
398,1,2,1,2,1,1,1,0
399,1,2,2,1,2,2,1,1
400,0,1,2,2,2,2,2,0
401,2,1,0,0,0,0,0,0
402,0,0,1,1,1,1,2,0
403,1,2,1,1,1,2,1,1
404,2,1,1,1,2,1,2,1
405,2,1,2,1,2,2,2,1
406,0,1,1,2,1,1,0,0
407,0,0,0,1,2,2,2,2
408,1,2,1,2,1,1,2,1
409,0,1,2,1,1,0,0,0
410,1,0,0,0,0,1,2,2
411,0,1,1,1,2,1,2,0
412,0,0,0,0,0,0,0,1
413,0,0,0,1,1,2,2,1
414,1,2,1,1,2,2,1,0
415,2,1,1,2,2,2,2,1
416,0,0,0,1,2,1,1,0
417,2,1,1,2,1,1,1,2
418,2,1,2,1,1,2,2,0
419,1,2,1,0,0,0,1,2
420,1,2,1,2,2,1,1,0
421,0,0,1,2,1,1,2,1
422,0,1,2,1,1,2,1,2
423,0,0,1,0,0,0,1,2
424,1,2,1,1,2,1,2,1
425,0,1,2,1,2,0,0,0
426,2,1,2,2,2,2,1,1
427,0,1,0,0,0,0,0,1
428,0,1,0,0,0,1,1,2
429,1,2,1,1,2,2,2,2
430,1,2,0,0,0,1,2,1
431,2,1,1,0,0,0,1,2
432,0,1,2,1,1,2,0,0
433,1,2,2,1,2,1,1,2
434,0,0,0,1,2,2,2,0
435,2,1,1,1,1,2,2,1
436,0,0,1,0,0,0,0,0
437,1,0,0,0,0,1,2,0
438,1,2,1,2,2,1,2,2
439,0,1,2,1,2,1,1,2
440,2,1,1,2,1,1,1,0
441,1,2,2,2,2,2,1,2
442,1,2,1,0,0,0,1,0
443,2,0,0,0,0,0,0,1
444,0,0,0,0,0,1,1,2
445,2,1,1,2,2,1,0,0
446,0,1,2,1,1,2,1,0
447,2,1,1,2,1,0,0,0
448,0,0,1,0,0,0,1,0
449,2,1,2,2,2,1,1,1
450,0,1,0,0,0,0,1,2
451,0,1,2,1,2,2,0,0
452,0,1,1,1,0,0,0,0
453,0,0,0,1,1,1,0,0
454,2,1,1,1,1,1,1,2
455,2,1,2,1,0,0,0,0
456,0,1,0,0,0,1,1,0
457,0,1,1,1,2,2,1,1
458,1,2,1,1,2,2,2,0
459,1,2,2,1,1,2,0,0
460,2,1,1,2,1,1,2,2
461,1,2,2,1,2,1,1,0
462,0,0,0,0,0,0,1,0
463,1,2,1,2,2,1,2,0
464,0,1,2,1,0,0,0,0
465,1,0,0,0,1,1,1,2
466,0,1,2,1,2,1,1,0
467,0,1,2,1,1,2,2,2
468,0,1,1,1,1,1,2,0
469,2,1,1,2,0,0,0,1
470,2,1,1,2,2,0,0,0
471,1,2,2,2,2,2,1,0
472,2,1,1,1,1,1,0,0
473,2,0,0,0,0,0,1,2
474,2,1,1,2,1,1,0,0
475,1,2,1,2,2,2,2,1
476,2,1,2,2,2,2,2,1
477,0,1,1,1,1,2,1,1
478,0,0,0,0,0,1,1,0
479,2,1,2,2,1,1,1,1
480,0,1,2,1,2,1,2,1
481,0,0,1,1,2,2,1,0
482,0,1,0,0,0,0,1,0
483,2,1,1,2,2,1,2,2
484,2,1,2,1,2,1,0,0
485,2,1,1,1,1,1,1,0
486,1,2,2,1,1,1,2,1
487,2,1,1,1,2,2,1,2
488,1,2,2,2,1,0,0,0
489,2,1,1,0,0,0,0,0
490,1,2,2,2,2,2,2,2
491,2,1,1,2,1,1,2,0
492,1,0,0,0,0,0,1,1
493,0,0,0,0,0,1,2,2
494,1,0,0,0,1,1,1,0
495,0,1,2,1,1,2,2,0
496,1,2,1,2,1,2,1,1
