,0,1,2,3,4,5,6,7,8,9,10,11
2549,0,1,1,2,2,2,1,2,2,1,1,0
2550,0,1,1,2,2,2,1,2,2,1,1,2
2551,0,1,1,2,2,2,1,2,2,1,1,1
2552,0,1,1,2,2,2,1,2,2,0,0,0
2553,0,1,1,2,2,2,1,2,2,2,1,0
2554,0,1,1,2,2,2,1,2,2,2,1,2
2555,0,1,1,2,2,2,1,2,2,2,1,1
2556,0,1,1,2,2,2,1,2,2,2,0,0
2557,0,1,1,2,2,2,1,2,2,2,2,1
2558,0,1,1,2,2,2,1,2,2,2,2,0
2559,0,1,1,2,2,2,1,2,2,2,2,2
2560,0,1,1,2,2,2,1,1,0,0,0,1
2561,0,1,1,2,2,2,1,1,0,0,0,0
2562,0,1,1,2,2,2,1,1,2,1,0,0
2563,0,1,1,2,2,2,1,1,2,1,2,1
2564,0,1,1,2,2,2,1,1,2,1,2,0
2565,0,1,1,2,2,2,1,1,2,1,2,2
2566,0,1,1,2,2,2,1,1,2,1,1,0
2567,0,1,1,2,2,2,1,1,2,1,1,2
2568,0,1,1,2,2,2,1,1,2,1,1,1
2569,0,1,1,2,2,2,1,1,2,0,0,0
2570,0,1,1,2,2,2,1,1,2,2,1,0
2571,0,1,1,2,2,2,1,1,2,2,1,2
2572,0,1,1,2,2,2,1,1,2,2,1,1
2573,0,1,1,2,2,2,1,1,2,2,0,0
2574,0,1,1,2,2,2,1,1,2,2,2,1
2575,0,1,1,2,2,2,1,1,2,2,2,0
2576,0,1,1,2,2,2,1,1,2,2,2,2
2577,0,1,1,2,2,2,1,1,1,0,0,0
2578,0,1,1,2,2,2,1,1,1,2,1,0
2579,0,1,1,2,2,2,1,1,1,2,1,2
2580,0,1,1,2,2,2,1,1,1,2,1,1
2581,0,1,1,2,2,2,1,1,1,2,0,0
2582,0,1,1,2,2,2,1,1,1,2,2,1
2583,0,1,1,2,2,2,1,1,1,2,2,0
2584,0,1,1,2,2,2,1,1,1,2,2,2
2585,0,1,1,2,2,2,1,1,1,1,0,0
2586,0,1,1,2,2,2,1,1,1,1,2,1
2587,0,1,1,2,2,2,1,1,1,1,2,0
2588,0,1,1,2,2,2,1,1,1,1,2,2
2589,0,1,1,2,2,2,1,1,1,1,1,0
2590,0,1,1,2,2,2,1,1,1,1,1,2
2591,0,1,1,2,2,2,1,1,1,1,1,1
2592,0,1,1,2,2,2,0,0,0,1,0,0
2593,0,1,1,2,2,2,0,0,0,1,2,1
2594,0,1,1,2,2,2,0,0,0,1,2,0
2595,0,1,1,2,2,2,0,0,0,1,2,2
2596,0,1,1,2,2,2,0,0,0,1,1,0
2597,0,1,1,2,2,2,0,0,0,1,1,2
2598,0,1,1,2,2,2,0,0,0,1,1,1
2599,0,1,1,2,2,2,0,0,0,0,1,0
2600,0,1,1,2,2,2,0,0,0,0,1,2
2601,0,1,1,2,2,2,0,0,0,0,1,1
2602,0,1,1,2,2,2,0,0,0,0,0,1
2603,0,1,1,2,2,2,0,0,0,0,0,0
2604,0,1,1,2,2,2,2,1,0,0,0,1
2605,0,1,1,2,2,2,2,1,0,0,0,0
2606,0,1,1,2,2,2,2,1,2,1,0,0
2607,0,1,1,2,2,2,2,1,2,1,2,1
2608,0,1,1,2,2,2,2,1,2,1,2,0
2609,0,1,1,2,2,2,2,1,2,1,2,2
2610,0,1,1,2,2,2,2,1,2,1,1,0
2611,0,1,1,2,2,2,2,1,2,1,1,2
2612,0,1,1,2,2,2,2,1,2,1,1,1
2613,0,1,1,2,2,2,2,1,2,0,0,0
2614,0,1,1,2,2,2,2,1,2,2,1,0
2615,0,1,1,2,2,2,2,1,2,2,1,2
2616,0,1,1,2,2,2,2,1,2,2,1,1
2617,0,1,1,2,2,2,2,1,2,2,0,0
2618,0,1,1,2,2,2,2,1,2,2,2,1
2619,0,1,1,2,2,2,2,1,2,2,2,0
2620,0,1,1,2,2,2,2,1,2,2,2,2
2621,0,1,1,2,2,2,2,1,1,0,0,0
2622,0,1,1,2,2,2,2,1,1,2,1,0
2623,0,1,1,2,2,2,2,1,1,2,1,2
2624,0,1,1,2,2,2,2,1,1,2,1,1
2625,0,1,1,2,2,2,2,1,1,2,0,0
2626,0,1,1,2,2,2,2,1,1,2,2,1
2627,0,1,1,2,2,2,2,1,1,2,2,0
2628,0,1,1,2,2,2,2,1,1,2,2,2
2629,0,1,1,2,2,2,2,1,1,1,0,0
2630,0,1,1,2,2,2,2,1,1,1,2,1
2631,0,1,1,2,2,2,2,1,1,1,2,0
2632,0,1,1,2,2,2,2,1,1,1,2,2
2633,0,1,1,2,2,2,2,1,1,1,1,0
2634,0,1,1,2,2,2,2,1,1,1,1,2
2635,0,1,1,2,2,2,2,1,1,1,1,1
2636,0,1,1,2,2,2,2,0,0,0,1,0
2637,0,1,1,2,2,2,2,0,0,0,1,2
2638,0,1,1,2,2,2,2,0,0,0,1,1
2639,0,1,1,2,2,2,2,0,0,0,0,1
2640,0,1,1,2,2,2,2,0,0,0,0,0
2641,0,1,1,2,2,2,2,2,1,0,0,0
2642,0,1,1,2,2,2,2,2,1,2,1,0
2643,0,1,1,2,2,2,2,2,1,2,1,2
2644,0,1,1,2,2,2,2,2,1,2,1,1
2645,0,1,1,2,2,2,2,2,1,2,0,0
2646,0,1,1,2,2,2,2,2,1,2,2,1
2647,0,1,1,2,2,2,2,2,1,2,2,0
2648,0,1,1,2,2,2,2,2,1,2,2,2
2649,0,1,1,2,2,2,2,2,1,1,0,0
2650,0,1,1,2,2,2,2,2,1,1,2,1
2651,0,1,1,2,2,2,2,2,1,1,2,0
2652,0,1,1,2,2,2,2,2,1,1,2,2
2653,0,1,1,2,2,2,2,2,1,1,1,0
2654,0,1,1,2,2,2,2,2,1,1,1,2
2655,0,1,1,2,2,2,2,2,1,1,1,1
2656,0,1,1,2,2,2,2,2,0,0,0,1
2657,0,1,1,2,2,2,2,2,0,0,0,0
2658,0,1,1,2,2,2,2,2,2,1,0,0
2659,0,1,1,2,2,2,2,2,2,1,2,1
2660,0,1,1,2,2,2,2,2,2,1,2,0
2661,0,1,1,2,2,2,2,2,2,1,2,2
2662,0,1,1,2,2,2,2,2,2,1,1,0
2663,0,1,1,2,2,2,2,2,2,1,1,2
2664,0,1,1,2,2,2,2,2,2,1,1,1
2665,0,1,1,2,2,2,2,2,2,0,0,0
2666,0,1,1,2,2,2,2,2,2,2,1,0
2667,0,1,1,2,2,2,2,2,2,2,1,2
2668,0,1,1,2,2,2,2,2,2,2,1,1
2669,0,1,1,2,2,2,2,2,2,2,0,0
2670,0,1,1,2,2,2,2,2,2,2,2,1
2671,0,1,1,2,2,2,2,2,2,2,2,0
2672,0,1,1,2,2,2,2,2,2,2,2,2
2673,0,1,1,1,0,0,0,1,0,0,0,1
2674,0,1,1,1,0,0,0,1,0,0,0,0
2675,0,1,1,1,0,0,0,1,2,1,0,0
2676,0,1,1,1,0,0,0,1,2,1,2,1
2677,0,1,1,1,0,0,0,1,2,1,2,0
2678,0,1,1,1,0,0,0,1,2,1,2,2
2679,0,1,1,1,0,0,0,1,2,1,1,0
2680,0,1,1,1,0,0,0,1,2,1,1,2
2681,0,1,1,1,0,0,0,1,2,1,1,1
2682,0,1,1,1,0,0,0,1,2,0,0,0
2683,0,1,1,1,0,0,0,1,2,2,1,0
2684,0,1,1,1,0,0,0,1,2,2,1,2
2685,0,1,1,1,0,0,0,1,2,2,1,1
2686,0,1,1,1,0,0,0,1,2,2,0,0
2687,0,1,1,1,0,0,0,1,2,2,2,1
2688,0,1,1,1,0,0,0,1,2,2,2,0
2689,0,1,1,1,0,0,0,1,2,2,2,2
2690,0,1,1,1,0,0,0,1,1,0,0,0
2691,0,1,1,1,0,0,0,1,1,2,1,0
2692,0,1,1,1,0,0,0,1,1,2,1,2
2693,0,1,1,1,0,0,0,1,1,2,1,1
2694,0,1,1,1,0,0,0,1,1,2,0,0
2695,0,1,1,1,0,0,0,1,1,2,2,1
2696,0,1,1,1,0,0,0,1,1,2,2,0
2697,0,1,1,1,0,0,0,1,1,2,2,2
2698,0,1,1,1,0,0,0,1,1,1,0,0
2699,0,1,1,1,0,0,0,1,1,1,2,1
2700,0,1,1,1,0,0,0,1,1,1,2,0
2701,0,1,1,1,0,0,0,1,1,1,2,2
2702,0,1,1,1,0,0,0,1,1,1,1,0
2703,0,1,1,1,0,0,0,1,1,1,1,2
2704,0,1,1,1,0,0,0,1,1,1,1,1
2705,0,1,1,1,0,0,0,0,1,0,0,0
2706,0,1,1,1,0,0,0,0,1,2,1,0
2707,0,1,1,1,0,0,0,0,1,2,1,2
2708,0,1,1,1,0,0,0,0,1,2,1,1
2709,0,1,1,1,0,0,0,0,1,2,0,0
2710,0,1,1,1,0,0,0,0,1,2,2,1
2711,0,1,1,1,0,0,0,0,1,2,2,0
2712,0,1,1,1,0,0,0,0,1,2,2,2
2713,0,1,1,1,0,0,0,0,1,1,0,0
2714,0,1,1,1,0,0,0,0,1,1,2,1
2715,0,1,1,1,0,0,0,0,1,1,2,0
2716,0,1,1,1,0,0,0,0,1,1,2,2
2717,0,1,1,1,0,0,0,0,1,1,1,0
2718,0,1,1,1,0,0,0,0,1,1,1,2
2719,0,1,1,1,0,0,0,0,1,1,1,1
2720,0,1,1,1,0,0,0,0,0,1,0,0
2721,0,1,1,1,0,0,0,0,0,1,2,1
2722,0,1,1,1,0,0,0,0,0,1,2,0
2723,0,1,1,1,0,0,0,0,0,1,2,2
2724,0,1,1,1,0,0,0,0,0,1,1,0
2725,0,1,1,1,0,0,0,0,0,1,1,2
2726,0,1,1,1,0,0,0,0,0,1,1,1
2727,0,1,1,1,0,0,0,0,0,0,1,0
2728,0,1,1,1,0,0,0,0,0,0,1,2
2729,0,1,1,1,0,0,0,0,0,0,1,1
2730,0,1,1,1,0,0,0,0,0,0,0,1
2731,0,1,1,1,0,0,0,0,0,0,0,0
2732,0,1,1,1,2,1,0,0,0,1,0,0
2733,0,1,1,1,2,1,0,0,0,1,2,1
2734,0,1,1,1,2,1,0,0,0,1,2,0
2735,0,1,1,1,2,1,0,0,0,1,2,2
2736,0,1,1,1,2,1,0,0,0,1,1,0
2737,0,1,1,1,2,1,0,0,0,1,1,2
2738,0,1,1,1,2,1,0,0,0,1,1,1
2739,0,1,1,1,2,1,0,0,0,0,1,0
2740,0,1,1,1,2,1,0,0,0,0,1,2
2741,0,1,1,1,2,1,0,0,0,0,1,1
2742,0,1,1,1,2,1,0,0,0,0,0,1
2743,0,1,1,1,2,1,0,0,0,0,0,0
2744,0,1,1,1,2,1,2,1,0,0,0,1
2745,0,1,1,1,2,1,2,1,0,0,0,0
2746,0,1,1,1,2,1,2,1,2,1,0,0
2747,0,1,1,1,2,1,2,1,2,1,2,1
2748,0,1,1,1,2,1,2,1,2,1,2,0
2749,0,1,1,1,2,1,2,1,2,1,2,2
2750,0,1,1,1,2,1,2,1,2,1,1,0
2751,0,1,1,1,2,1,2,1,2,1,1,2
2752,0,1,1,1,2,1,2,1,2,1,1,1
2753,0,1,1,1,2,1,2,1,2,0,0,0
2754,0,1,1,1,2,1,2,1,2,2,1,0
2755,0,1,1,1,2,1,2,1,2,2,1,2
2756,0,1,1,1,2,1,2,1,2,2,1,1
2757,0,1,1,1,2,1,2,1,2,2,0,0
2758,0,1,1,1,2,1,2,1,2,2,2,1
2759,0,1,1,1,2,1,2,1,2,2,2,0
2760,0,1,1,1,2,1,2,1,2,2,2,2
2761,0,1,1,1,2,1,2,1,1,0,0,0
2762,0,1,1,1,2,1,2,1,1,2,1,0
2763,0,1,1,1,2,1,2,1,1,2,1,2
2764,0,1,1,1,2,1,2,1,1,2,1,1
2765,0,1,1,1,2,1,2,1,1,2,0,0
2766,0,1,1,1,2,1,2,1,1,2,2,1
2767,0,1,1,1,2,1,2,1,1,2,2,0
2768,0,1,1,1,2,1,2,1,1,2,2,2
2769,0,1,1,1,2,1,2,1,1,1,0,0
2770,0,1,1,1,2,1,2,1,1,1,2,1
2771,0,1,1,1,2,1,2,1,1,1,2,0
2772,0,1,1,1,2,1,2,1,1,1,2,2
2773,0,1,1,1,2,1,2,1,1,1,1,0
2774,0,1,1,1,2,1,2,1,1,1,1,2
2775,0,1,1,1,2,1,2,1,1,1,1,1
2776,0,1,1,1,2,1,2,0,0,0,1,0
2777,0,1,1,1,2,1,2,0,0,0,1,2
2778,0,1,1,1,2,1,2,0,0,0,1,1
2779,0,1,1,1,2,1,2,0,0,0,0,1
2780,0,1,1,1,2,1,2,0,0,0,0,0
2781,0,1,1,1,2,1,2,2,1,0,0,0
2782,0,1,1,1,2,1,2,2,1,2,1,0
2783,0,1,1,1,2,1,2,2,1,2,1,2
2784,0,1,1,1,2,1,2,2,1,2,1,1
2785,0,1,1,1,2,1,2,2,1,2,0,0
2786,0,1,1,1,2,1,2,2,1,2,2,1
2787,0,1,1,1,2,1,2,2,1,2,2,0
2788,0,1,1,1,2,1,2,2,1,2,2,2
2789,0,1,1,1,2,1,2,2,1,1,0,0
2790,0,1,1,1,2,1,2,2,1,1,2,1
2791,0,1,1,1,2,1,2,2,1,1,2,0
2792,0,1,1,1,2,1,2,2,1,1,2,2
2793,0,1,1,1,2,1,2,2,1,1,1,0
2794,0,1,1,1,2,1,2,2,1,1,1,2
2795,0,1,1,1,2,1,2,2,1,1,1,1
2796,0,1,1,1,2,1,2,2,0,0,0,1
2797,0,1,1,1,2,1,2,2,0,0,0,0
2798,0,1,1,1,2,1,2,2,2,1,0,0
2799,0,1,1,1,2,1,2,2,2,1,2,1
2800,0,1,1,1,2,1,2,2,2,1,2,0
2801,0,1,1,1,2,1,2,2,2,1,2,2
2802,0,1,1,1,2,1,2,2,2,1,1,0
2803,0,1,1,1,2,1,2,2,2,1,1,2
2804,0,1,1,1,2,1,2,2,2,1,1,1
2805,0,1,1,1,2,1,2,2,2,0,0,0
2806,0,1,1,1,2,1,2,2,2,2,1,0
2807,0,1,1,1,2,1,2,2,2,2,1,2
2808,0,1,1,1,2,1,2,2,2,2,1,1
2809,0,1,1,1,2,1,2,2,2,2,0,0
2810,0,1,1,1,2,1,2,2,2,2,2,1
2811,0,1,1,1,2,1,2,2,2,2,2,0
2812,0,1,1,1,2,1,2,2,2,2,2,2
2813,0,1,1,1,2,1,1,0,0,0,1,0
2814,0,1,1,1,2,1,1,0,0,0,1,2
2815,0,1,1,1,2,1,1,0,0,0,1,1
2816,0,1,1,1,2,1,1,0,0,0,0,1
2817,0,1,1,1,2,1,1,0,0,0,0,0
2818,0,1,1,1,2,1,1,2,1,0,0,0
2819,0,1,1,1,2,1,1,2,1,2,1,0
2820,0,1,1,1,2,1,1,2,1,2,1,2
2821,0,1,1,1,2,1,1,2,1,2,1,1
2822,0,1,1,1,2,1,1,2,1,2,0,0
2823,0,1,1,1,2,1,1,2,1,2,2,1
2824,0,1,1,1,2,1,1,2,1,2,2,0
2825,0,1,1,1,2,1,1,2,1,2,2,2
2826,0,1,1,1,2,1,1,2,1,1,0,0
2827,0,1,1,1,2,1,1,2,1,1,2,1
2828,0,1,1,1,2,1,1,2,1,1,2,0
2829,0,1,1,1,2,1,1,2,1,1,2,2
2830,0,1,1,1,2,1,1,2,1,1,1,0
2831,0,1,1,1,2,1,1,2,1,1,1,2
2832,0,1,1,1,2,1,1,2,1,1,1,1
2833,0,1,1,1,2,1,1,2,0,0,0,1
2834,0,1,1,1,2,1,1,2,0,0,0,0
2835,0,1,1,1,2,1,1,2,2,1,0,0
2836,0,1,1,1,2,1,1,2,2,1,2,1
2837,0,1,1,1,2,1,1,2,2,1,2,0
2838,0,1,1,1,2,1,1,2,2,1,2,2
2839,0,1,1,1,2,1,1,2,2,1,1,0
2840,0,1,1,1,2,1,1,2,2,1,1,2
2841,0,1,1,1,2,1,1,2,2,1,1,1
2842,0,1,1,1,2,1,1,2,2,0,0,0
2843,0,1,1,1,2,1,1,2,2,2,1,0
2844,0,1,1,1,2,1,1,2,2,2,1,2
2845,0,1,1,1,2,1,1,2,2,2,1,1
2846,0,1,1,1,2,1,1,2,2,2,0,0
2847,0,1,1,1,2,1,1,2,2,2,2,1
2848,0,1,1,1,2,1,1,2,2,2,2,0
2849,0,1,1,1,2,1,1,2,2,2,2,2
2850,0,1,1,1,2,1,1,1,0,0,0,1
2851,0,1,1,1,2,1,1,1,0,0,0,0
2852,0,1,1,1,2,1,1,1,2,1,0,0
2853,0,1,1,1,2,1,1,1,2,1,2,1
2854,0,1,1,1,2,1,1,1,2,1,2,0
2855,0,1,1,1,2,1,1,1,2,1,2,2
2856,0,1,1,1,2,1,1,1,2,1,1,0
2857,0,1,1,1,2,1,1,1,2,1,1,2
2858,0,1,1,1,2,1,1,1,2,1,1,1
2859,0,1,1,1,2,1,1,1,2,0,0,0
2860,0,1,1,1,2,1,1,1,2,2,1,0
2861,0,1,1,1,2,1,1,1,2,2,1,2
2862,0,1,1,1,2,1,1,1,2,2,1,1
2863,0,1,1,1,2,1,1,1,2,2,0,0
2864,0,1,1,1,2,1,1,1,2,2,2,1
2865,0,1,1,1,2,1,1,1,2,2,2,0
2866,0,1,1,1,2,1,1,1,2,2,2,2
2867,0,1,1,1,2,1,1,1,1,0,0,0
2868,0,1,1,1,2,1,1,1,1,2,1,0
2869,0,1,1,1,2,1,1,1,1,2,1,2
2870,0,1,1,1,2,1,1,1,1,2,1,1
2871,0,1,1,1,2,1,1,1,1,2,0,0
2872,0,1,1,1,2,1,1,1,1,2,2,1
2873,0,1,1,1,2,1,1,1,1,2,2,0
2874,0,1,1,1,2,1,1,1,1,2,2,2
2875,0,1,1,1,2,1,1,1,1,1,0,0
2876,0,1,1,1,2,1,1,1,1,1,2,1
2877,0,1,1,1,2,1,1,1,1,1,2,0
2878,0,1,1,1,2,1,1,1,1,1,2,2
2879,0,1,1,1,2,1,1,1,1,1,1,0
2880,0,1,1,1,2,1,1,1,1,1,1,2
2881,0,1,1,1,2,1,1,1,1,1,1,1
2882,0,1,1,1,2,0,0,0,1,0,0,0
2883,0,1,1,1,2,0,0,0,1,2,1,0
2884,0,1,1,1,2,0,0,0,1,2,1,2
2885,0,1,1,1,2,0,0,0,1,2,1,1
2886,0,1,1,1,2,0,0,0,1,2,0,0
2887,0,1,1,1,2,0,0,0,1,2,2,1
2888,0,1,1,1,2,0,0,0,1,2,2,0
2889,0,1,1,1,2,0,0,0,1,2,2,2
2890,0,1,1,1,2,0,0,0,1,1,0,0
2891,0,1,1,1,2,0,0,0,1,1,2,1
2892,0,1,1,1,2,0,0,0,1,1,2,0
2893,0,1,1,1,2,0,0,0,1,1,2,2
2894,0,1,1,1,2,0,0,0,1,1,1,0
2895,0,1,1,1,2,0,0,0,1,1,1,2
2896,0,1,1,1,2,0,0,0,1,1,1,1
2897,0,1,1,1,2,0,0,0,0,1,0,0
2898,0,1,1,1,2,0,0,0,0,1,2,1
2899,0,1,1,1,2,0,0,0,0,1,2,0
2900,0,1,1,1,2,0,0,0,0,1,2,2
2901,0,1,1,1,2,0,0,0,0,1,1,0
2902,0,1,1,1,2,0,0,0,0,1,1,2
2903,0,1,1,1,2,0,0,0,0,1,1,1
2904,0,1,1,1,2,0,0,0,0,0,1,0
2905,0,1,1,1,2,0,0,0,0,0,1,2
2906,0,1,1,1,2,0,0,0,0,0,1,1
2907,0,1,1,1,2,0,0,0,0,0,0,1
2908,0,1,1,1,2,0,0,0,0,0,0,0
2909,0,1,1,1,2,2,1,0,0,0,1,0
2910,0,1,1,1,2,2,1,0,0,0,1,2
2911,0,1,1,1,2,2,1,0,0,0,1,1
2912,0,1,1,1,2,2,1,0,0,0,0,1
2913,0,1,1,1,2,2,1,0,0,0,0,0
2914,0,1,1,1,2,2,1,2,1,0,0,0
2915,0,1,1,1,2,2,1,2,1,2,1,0
2916,0,1,1,1,2,2,1,2,1,2,1,2
2917,0,1,1,1,2,2,1,2,1,2,1,1
2918,0,1,1,1,2,2,1,2,1,2,0,0
2919,0,1,1,1,2,2,1,2,1,2,2,1
2920,0,1,1,1,2,2,1,2,1,2,2,0
2921,0,1,1,1,2,2,1,2,1,2,2,2
2922,0,1,1,1,2,2,1,2,1,1,0,0
2923,0,1,1,1,2,2,1,2,1,1,2,1
2924,0,1,1,1,2,2,1,2,1,1,2,0
2925,0,1,1,1,2,2,1,2,1,1,2,2
2926,0,1,1,1,2,2,1,2,1,1,1,0
2927,0,1,1,1,2,2,1,2,1,1,1,2
2928,0,1,1,1,2,2,1,2,1,1,1,1
2929,0,1,1,1,2,2,1,2,0,0,0,1
2930,0,1,1,1,2,2,1,2,0,0,0,0
2931,0,1,1,1,2,2,1,2,2,1,0,0
2932,0,1,1,1,2,2,1,2,2,1,2,1
2933,0,1,1,1,2,2,1,2,2,1,2,0
2934,0,1,1,1,2,2,1,2,2,1,2,2
2935,0,1,1,1,2,2,1,2,2,1,1,0
2936,0,1,1,1,2,2,1,2,2,1,1,2
2937,0,1,1,1,2,2,1,2,2,1,1,1
2938,0,1,1,1,2,2,1,2,2,0,0,0
2939,0,1,1,1,2,2,1,2,2,2,1,0
2940,0,1,1,1,2,2,1,2,2,2,1,2
2941,0,1,1,1,2,2,1,2,2,2,1,1
2942,0,1,1,1,2,2,1,2,2,2,0,0
2943,0,1,1,1,2,2,1,2,2,2,2,1
2944,0,1,1,1,2,2,1,2,2,2,2,0
2945,0,1,1,1,2,2,1,2,2,2,2,2
2946,0,1,1,1,2,2,1,1,0,0,0,1
2947,0,1,1,1,2,2,1,1,0,0,0,0
2948,0,1,1,1,2,2,1,1,2,1,0,0
2949,0,1,1,1,2,2,1,1,2,1,2,1
2950,0,1,1,1,2,2,1,1,2,1,2,0
2951,0,1,1,1,2,2,1,1,2,1,2,2
2952,0,1,1,1,2,2,1,1,2,1,1,0
2953,0,1,1,1,2,2,1,1,2,1,1,2
2954,0,1,1,1,2,2,1,1,2,1,1,1
2955,0,1,1,1,2,2,1,1,2,0,0,0
2956,0,1,1,1,2,2,1,1,2,2,1,0
2957,0,1,1,1,2,2,1,1,2,2,1,2
2958,0,1,1,1,2,2,1,1,2,2,1,1
2959,0,1,1,1,2,2,1,1,2,2,0,0
2960,0,1,1,1,2,2,1,1,2,2,2,1
2961,0,1,1,1,2,2,1,1,2,2,2,0
2962,0,1,1,1,2,2,1,1,2,2,2,2
2963,0,1,1,1,2,2,1,1,1,0,0,0
2964,0,1,1,1,2,2,1,1,1,2,1,0
2965,0,1,1,1,2,2,1,1,1,2,1,2
2966,0,1,1,1,2,2,1,1,1,2,1,1
2967,0,1,1,1,2,2,1,1,1,2,0,0
2968,0,1,1,1,2,2,1,1,1,2,2,1
2969,0,1,1,1,2,2,1,1,1,2,2,0
2970,0,1,1,1,2,2,1,1,1,2,2,2
2971,0,1,1,1,2,2,1,1,1,1,0,0
2972,0,1,1,1,2,2,1,1,1,1,2,1
2973,0,1,1,1,2,2,1,1,1,1,2,0
2974,0,1,1,1,2,2,1,1,1,1,2,2
2975,0,1,1,1,2,2,1,1,1,1,1,0
2976,0,1,1,1,2,2,1,1,1,1,1,2
2977,0,1,1,1,2,2,1,1,1,1,1,1
2978,0,1,1,1,2,2,0,0,0,1,0,0
2979,0,1,1,1,2,2,0,0,0,1,2,1
2980,0,1,1,1,2,2,0,0,0,1,2,0
2981,0,1,1,1,2,2,0,0,0,1,2,2
2982,0,1,1,1,2,2,0,0,0,1,1,0
2983,0,1,1,1,2,2,0,0,0,1,1,2
2984,0,1,1,1,2,2,0,0,0,1,1,1
2985,0,1,1,1,2,2,0,0,0,0,1,0
2986,0,1,1,1,2,2,0,0,0,0,1,2
2987,0,1,1,1,2,2,0,0,0,0,1,1
2988,0,1,1,1,2,2,0,0,0,0,0,1
2989,0,1,1,1,2,2,0,0,0,0,0,0
2990,0,1,1,1,2,2,2,1,0,0,0,1
2991,0,1,1,1,2,2,2,1,0,0,0,0
2992,0,1,1,1,2,2,2,1,2,1,0,0
2993,0,1,1,1,2,2,2,1,2,1,2,1
2994,0,1,1,1,2,2,2,1,2,1,2,0
2995,0,1,1,1,2,2,2,1,2,1,2,2
2996,0,1,1,1,2,2,2,1,2,1,1,0
2997,0,1,1,1,2,2,2,1,2,1,1,2
2998,0,1,1,1,2,2,2,1,2,1,1,1
2999,0,1,1,1,2,2,2,1,2,0,0,0
3000,0,1,1,1,2,2,2,1,2,2,1,0
3001,0,1,1,1,2,2,2,1,2,2,1,2
3002,0,1,1,1,2,2,2,1,2,2,1,1
3003,0,1,1,1,2,2,2,1,2,2,0,0
3004,0,1,1,1,2,2,2,1,2,2,2,1
3005,0,1,1,1,2,2,2,1,2,2,2,0
3006,0,1,1,1,2,2,2,1,2,2,2,2
3007,0,1,1,1,2,2,2,1,1,0,0,0
3008,0,1,1,1,2,2,2,1,1,2,1,0
3009,0,1,1,1,2,2,2,1,1,2,1,2
3010,0,1,1,1,2,2,2,1,1,2,1,1
3011,0,1,1,1,2,2,2,1,1,2,0,0
3012,0,1,1,1,2,2,2,1,1,2,2,1
3013,0,1,1,1,2,2,2,1,1,2,2,0
3014,0,1,1,1,2,2,2,1,1,2,2,2
3015,0,1,1,1,2,2,2,1,1,1,0,0
3016,0,1,1,1,2,2,2,1,1,1,2,1
3017,0,1,1,1,2,2,2,1,1,1,2,0
3018,0,1,1,1,2,2,2,1,1,1,2,2
3019,0,1,1,1,2,2,2,1,1,1,1,0
3020,0,1,1,1,2,2,2,1,1,1,1,2
3021,0,1,1,1,2,2,2,1,1,1,1,1
3022,0,1,1,1,2,2,2,0,0,0,1,0
3023,0,1,1,1,2,2,2,0,0,0,1,2
3024,0,1,1,1,2,2,2,0,0,0,1,1
3025,0,1,1,1,2,2,2,0,0,0,0,1
3026,0,1,1,1,2,2,2,0,0,0,0,0
3027,0,1,1,1,2,2,2,2,1,0,0,0
3028,0,1,1,1,2,2,2,2,1,2,1,0
3029,0,1,1,1,2,2,2,2,1,2,1,2
3030,0,1,1,1,2,2,2,2,1,2,1,1
3031,0,1,1,1,2,2,2,2,1,2,0,0
3032,0,1,1,1,2,2,2,2,1,2,2,1
3033,0,1,1,1,2,2,2,2,1,2,2,0
3034,0,1,1,1,2,2,2,2,1,2,2,2
3035,0,1,1,1,2,2,2,2,1,1,0,0
3036,0,1,1,1,2,2,2,2,1,1,2,1
3037,0,1,1,1,2,2,2,2,1,1,2,0
3038,0,1,1,1,2,2,2,2,1,1,2,2
3039,0,1,1,1,2,2,2,2,1,1,1,0
3040,0,1,1,1,2,2,2,2,1,1,1,2
3041,0,1,1,1,2,2,2,2,1,1,1,1
3042,0,1,1,1,2,2,2,2,0,0,0,1
3043,0,1,1,1,2,2,2,2,0,0,0,0
3044,0,1,1,1,2,2,2,2,2,1,0,0
3045,0,1,1,1,2,2,2,2,2,1,2,1
3046,0,1,1,1,2,2,2,2,2,1,2,0
3047,0,1,1,1,2,2,2,2,2,1,2,2
3048,0,1,1,1,2,2,2,2,2,1,1,0
3049,0,1,1,1,2,2,2,2,2,1,1,2
3050,0,1,1,1,2,2,2,2,2,1,1,1
3051,0,1,1,1,2,2,2,2,2,0,0,0
3052,0,1,1,1,2,2,2,2,2,2,1,0
3053,0,1,1,1,2,2,2,2,2,2,1,2
3054,0,1,1,1,2,2,2,2,2,2,1,1
3055,0,1,1,1,2,2,2,2,2,2,0,0
3056,0,1,1,1,2,2,2,2,2,2,2,1
3057,0,1,1,1,2,2,2,2,2,2,2,0
3058,0,1,1,1,2,2,2,2,2,2,2,2
3059,0,1,1,1,1,0,0,0,1,0,0,0
3060,0,1,1,1,1,0,0,0,1,2,1,0
3061,0,1,1,1,1,0,0,0,1,2,1,2
3062,0,1,1,1,1,0,0,0,1,2,1,1
3063,0,1,1,1,1,0,0,0,1,2,0,0
3064,0,1,1,1,1,0,0,0,1,2,2,1
3065,0,1,1,1,1,0,0,0,1,2,2,0
