,0,1,2,3,4,5,6,7,8,9
206,2,1,1,2,2,1,2,1,2,0
207,0,0,1,1,2,1,1,1,0,0
208,0,1,2,2,2,1,2,1,0,0
209,1,2,2,2,2,1,2,2,2,1
210,0,1,1,2,1,2,1,2,1,1
211,0,0,0,0,0,1,2,1,0,0
212,0,1,2,2,1,0,0,0,0,0
213,2,1,2,2,1,2,1,2,1,2
214,0,1,1,1,2,1,2,1,2,2
215,1,2,2,1,1,1,2,1,2,2
216,0,0,1,1,2,2,2,1,1,1
217,2,1,1,2,0,0,0,1,0,0
218,0,1,2,2,1,2,1,1,2,2
219,0,1,2,1,1,1,2,1,2,2
220,0,0,1,2,1,1,2,2,0,0
221,0,0,1,2,2,1,2,2,2,2
222,0,0,1,2,1,1,1,1,2,0
223,2,0,0,0,0,1,1,2,1,0
224,1,2,2,2,2,0,0,0,1,1
225,2,1,1,1,0,0,0,1,2,0
226,2,0,0,0,1,2,2,2,0,0
227,0,1,2,1,0,0,0,1,0,0
228,0,0,1,2,1,2,1,2,2,2
229,1,2,1,2,0,0,0,0,1,0
230,1,2,2,1,2,1,2,2,2,0
231,0,0,1,1,1,1,1,2,0,0
232,2,0,0,0,0,1,2,0,0,0
233,1,2,1,2,2,1,1,2,2,0
234,0,0,0,1,2,0,0,0,0,1
235,0,1,0,0,0,1,2,2,0,0
236,0,0,1,1,2,2,1,2,2,0
237,0,0,1,2,1,1,2,0,0,0
238,2,1,2,0,0,0,0,1,1,1
239,2,0,0,0,1,2,2,2,1,0
240,0,0,0,1,1,1,2,2,2,2
241,2,1,2,1,1,2,2,2,1,0
242,0,0,1,2,1,1,2,1,2,1
243,1,2,1,1,2,2,2,2,1,2
244,2,0,0,0,0,1,2,2,2,0
245,1,2,2,2,1,0,0,0,1,1
246,2,1,1,1,1,2,1,2,1,1
247,2,1,1,2,2,2,0,0,0,1
248,0,1,1,1,1,1,1,1,2,1
249,2,1,0,0,0,0,0,1,1,1
250,1,2,1,1,2,1,1,0,0,0
251,1,2,1,1,1,2,0,0,0,0
252,2,1,1,2,2,1,1,2,2,2
253,1,2,1,2,1,2,1,1,1,1
254,0,0,1,1,1,1,1,1,2,1
255,1,2,2,2,2,1,1,1,1,2
256,1,2,2,0,0,0,0,1,1,0
257,0,0,0,1,2,0,0,0,1,2
258,1,2,2,1,2,2,1,2,2,1
259,1,2,1,0,0,0,0,0,0,0
260,1,2,1,1,1,0,0,0,1,0
261,0,1,1,2,1,2,1,2,2,1
262,0,0,0,1,1,1,1,1,1,2
263,0,1,2,1,1,2,1,1,1,1
