,0,1,2,3,4,5,6,7,8,9
263,0,1,1,2,1,1,2,2,2,2
264,0,0,3,0,0,0,0,1,0,3
265,2,0,0,0,1,0,1,1,0,3
266,2,0,0,1,1,0,0,0,1,0
267,2,0,0,1,1,2,2,0,1,2
268,0,3,3,0,0,3,0,1,1,0
269,2,1,0,0,3,3,0,3,0,1
270,0,1,1,0,1,0,0,1,0,1
271,2,1,0,3,0,1,2,2,1,2
272,0,1,1,0,1,2,0,0,0,0
273,0,1,1,0,1,1,0,0,3,0
274,2,0,1,0,0,3,0,3,0,1
275,0,1,1,0,1,0,1,0,3,3
276,3,0,1,0,1,2,1,1,2,0
277,1,0,0,3,3,0,0,0,3,0
278,0,1,0,0,0,1,2,0,3,3
279,3,0,0,3,0,0,1,1,2,0
280,0,1,0,1,1,1,1,1,1,2
281,0,0,0,0,1,2,0,0,1,0
282,2,0,1,1,2,2,1,2,1,1
283,1,2,0,1,1,1,1,1,0,3
284,0,0,0,1,1,1,1,0,3,3
285,1,2,1,1,2,0,1,0,1,1
286,1,0,0,1,0,1,0,3,3,0
287,0,1,2,0,0,1,0,1,1,1
288,0,0,1,2,2,0,1,1,0,3
289,0,3,0,0,3,3,0,0,0,1
290,0,0,1,0,3,0,1,0,3,0
291,1,2,0,1,2,1,2,2,0,0
292,2,1,2,1,0,0,0,1,2,2
293,3,0,3,0,0,3,0,1,0,3
294,2,0,3,3,0,3,0,3,3,3
295,1,2,2,0,1,1,0,0,1,2
296,2,1,0,3,3,0,0,1,2,1
297,1,2,1,1,2,1,2,1,2,1
298,1,2,0,1,0,1,2,1,0,1
299,0,3,0,3,3,0,0,1,2,2
300,0,1,0,0,3,0,1,1,0,0
301,1,2,1,0,0,1,1,0,3,0
302,0,3,0,1,0,0,1,0,0,1
303,0,1,2,1,2,1,1,0,0,3
304,2,1,1,1,1,0,1,1,1,1
305,0,3,0,3,0,1,1,0,0,0
306,0,1,0,1,0,0,1,1,1,0
307,3,0,3,3,3,3,3,0,0,0
308,0,1,0,0,0,3,0,1,0,1
309,1,0,1,0,1,2,2,0,1,0
310,2,0,1,1,1,1,0,1,0,3
311,3,0,3,0,3,3,3,3,0,1
312,0,0,1,1,1,2,0,3,3,0
313,0,0,0,3,0,1,2,1,1,0
314,2,1,1,2,0,1,1,0,1,2
315,0,3,0,1,2,2,2,2,0,3
316,1,2,1,1,2,2,1,1,1,1
317,3,0,3,0,0,1,1,2,0,0
318,2,1,1,2,1,1,0,0,0,1
319,0,0,3,3,3,3,0,0,0,1
320,2,0,0,3,3,0,0,0,0,1
321,2,1,2,1,0,0,3,0,1,1
322,0,3,0,1,0,1,1,2,0,0
323,2,1,1,2,0,1,1,2,0,3
324,3,0,1,2,0,3,0,1,0,1
325,3,0,0,3,0,0,1,1,0,1
326,0,3,0,1,0,0,1,2,1,1
327,1,0,0,0,1,1,1,0,0,0
328,2,0,1,0,1,2,0,1,0,0
329,1,2,1,2,1,0,0,1,2,2
330,0,1,0,0,0,1,1,0,0,1
331,1,2,1,0,3,0,3,3,0,3
332,0,1,1,1,2,1,1,1,2,0
333,2,0,0,1,2,1,0,1,0,0
334,1,0,0,0,0,1,2,2,1,1
335,3,0,3,3,0,1,1,0,1,1
336,0,1,2,2,2,0,0,0,0,0
337,0,1,1,1,1,2,0,1,1,2
338,2,1,0,1,0,0,0,0,1,0
339,1,2,0,0,3,0,0,0,1,2
340,1,2,2,1,1,2,1,0,1,2
341,2,0,0,1,0,3,0,1,0,0
342,0,1,0,3,0,0,1,0,1,1
343,0,0,0,0,1,0,3,0,1,1
344,1,0,0,0,0,1,1,2,2,1
345,3,0,0,1,0,3,3,0,1,2
346,1,2,1,0,1,2,0,1,0,0
347,1,0,0,3,0,0,3,0,0,3
348,0,0,0,1,2,1,0,3,0,0
349,3,0,1,2,0,1,1,0,0,1
350,0,1,0,0,0,1,1,2,1,1
351,2,1,2,0,1,0,0,1,2,0
352,3,0,0,1,2,2,2,0,1,0
353,3,0,1,1,0,3,3,3,3,3
354,1,2,1,2,0,1,2,0,0,1
355,0,0,1,0,0,3,0,0,3,3
356,1,0,0,3,0,1,2,1,2,2
357,1,2,0,0,0,1,0,0,1,1
358,2,0,1,0,1,0,1,2,1,2
359,2,1,2,0,0,0,1,2,0,3
360,0,0,1,0,1,1,0,3,0,0
361,1,0,0,3,0,0,1,2,0,3
362,2,1,1,2,0,3,0,0,1,0
363,0,1,2,1,2,0,3,0,0,3
364,0,1,1,2,0,1,2,2,1,1
365,3,0,0,1,1,1,0,0,0,3
366,0,1,1,1,1,0,0,0,0,3
367,3,0,3,3,0,0,0,3,3,0
368,1,2,2,1,1,2,0,3,3,3
369,3,0,1,2,0,1,1,2,1,1
370,0,0,3,3,3,0,1,1,1,1
371,3,0,0,1,0,0,1,1,1,1
372,0,3,3,0,1,1,1,1,1,2
373,1,2,1,0,1,0,1,2,1,2
374,1,2,1,1,1,1,1,2,1,2
375,2,1,1,0,0,1,1,2,1,2
376,0,3,3,3,3,3,0,0,0,3
377,0,3,3,3,0,0,3,0,3,3
378,1,0,1,0,0,1,0,1,2,0
379,2,0,1,0,1,1,0,1,0,1
380,1,0,1,1,2,2,1,0,3,0
