,time,PK-MED-E03-pa,vfd_prod_power,FT-DES-003,PK-MED-E02-pa,PK-MED-E01-pa,FT-DES-005,FT-AQU-100,FT-DES-002,vfd_brine_power,vfd_brine_out_freq
10542,2022-09-08 11:02:26,1138.0,0.6200000047683716,8.209762573242188,910.0,7966.0,1.4799346923828125,11.992729187011719,12.175369262695312,0.3199999928474426,32.5
10543,2022-09-08 11:02:27,1138.0,0.5899999737739563,8.225479125976562,910.0,7966.0,1.484130859375,11.992729187011719,12.227096557617188,0.3199999928474426,32.5
10544,2022-09-08 11:02:28,1138.0,0.6000000238418579,8.242111206054688,910.0,7966.0,1.5033416748046875,12.022026062011719,12.232589721679688,0.3199999928474426,32.5
10545,2022-09-08 11:02:29,1138.0,0.5899999737739563,8.209457397460938,910.0,7966.0,1.50482177734375,12.04861068725586,12.20672607421875,0.3199999928474426,32.5
10546,2022-09-08 11:02:30,1138.0,0.6100000143051147,8.192214965820312,910.0,7966.0,1.508636474609375,12.03504753112793,12.219657897949219,0.3199999928474426,32.5
10547,2022-09-08 11:02:31,1138.0,0.5899999737739563,8.172531127929688,910.0,7966.0,1.501495361328125,12.030708312988281,12.271385192871094,0.3199999928474426,32.5
10548,2022-09-08 11:02:32,1138.0,0.5899999737739563,8.190689086914062,910.0,7966.0,1.51898193359375,12.039388656616211,12.245521545410156,0.3199999928474426,32.5
10549,2022-09-08 11:02:33,1139.0,0.5899999737739563,8.190994262695312,906.0,7977.0,1.5346221923828125,12.029622077941895,12.258453369140625,0.3199999928474426,32.5
10550,2022-09-08 11:02:34,1139.0,0.5899999737739563,8.221817016601562,906.0,7977.0,1.541259765625,12.029622077941895,12.194709777832031,0.33000001311302185,32.5
10551,2022-09-08 11:02:35,1139.0,0.5899999737739563,8.231353759765625,906.0,7977.0,1.5145416259765625,12.021484375,12.182693481445312,0.33000001311302185,32.5
10552,2022-09-08 11:02:36,1139.0,0.5899999737739563,8.255386352539062,906.0,7977.0,1.5170135498046875,12.0068359375,12.172508239746094,0.33000001311302185,32.5
10553,2022-09-08 11:02:37,1139.0,0.5899999737739563,8.231048583984375,906.0,7977.0,1.5320281982421875,11.966146469116211,12.190132141113281,0.3199999928474426,32.5
10554,2022-09-08 11:02:38,1139.0,0.5899999737739563,8.195953369140625,906.0,7977.0,1.54754638671875,11.97157096862793,12.143898010253906,0.33000001311302185,32.5
10555,2022-09-08 11:02:39,1139.0,0.5899999737739563,8.204574584960938,906.0,7977.0,1.564666748046875,11.976996421813965,12.176284790039062,0.3199999928474426,32.5
10556,2022-09-08 11:02:40,1139.0,0.5899999737739563,8.207015991210938,906.0,7977.0,1.5740203857421875,11.967230796813965,12.167930603027344,0.33000001311302185,32.5
10557,2022-09-08 11:02:41,1139.0,0.5899999737739563,8.199920654296875,906.0,7977.0,1.5738983154296875,11.967230796813965,12.167015075683594,0.3199999928474426,32.5
10558,2022-09-08 11:02:42,1139.0,0.5899999737739563,8.194046020507812,906.0,7977.0,1.5704498291015625,11.986763000488281,12.163352966308594,0.3199999928474426,32.5
10559,2022-09-08 11:02:43,1139.0,0.6100000143051147,8.194046020507812,906.0,7971.0,1.5704498291015625,11.9677734375,12.163352966308594,0.3199999928474426,32.5
10560,2022-09-08 11:02:44,1137.0,0.6000000238418579,8.167266845703125,909.0,7971.0,1.5003814697265625,11.994900703430176,12.175369262695312,0.3199999928474426,32.5
10561,2022-09-08 11:02:45,1137.0,0.6200000047683716,8.189773559570312,909.0,7971.0,1.4894256591796875,12.01171875,12.19940185546875,0.3199999928474426,32.5
10562,2022-09-08 11:02:46,1137.0,0.6100000143051147,8.189773559570312,909.0,7971.0,1.4894256591796875,12.01877212524414,12.19940185546875,0.3199999928474426,32.5
10563,2022-09-08 11:02:47,1137.0,0.6200000047683716,8.187942504882812,909.0,7971.0,1.495819091796875,12.024740219116211,12.166099548339844,0.3199999928474426,32.5
10564,2022-09-08 11:02:48,1137.0,0.6100000143051147,8.187942504882812,909.0,7971.0,1.495819091796875,12.024740219116211,12.166099548339844,0.3199999928474426,32.5
10565,2022-09-08 11:02:49,1137.0,0.6100000143051147,8.196868896484375,909.0,7971.0,1.4981689453125,12.03396224975586,12.142982482910156,0.3199999928474426,32.5
10566,2022-09-08 11:02:50,1137.0,0.6100000143051147,8.195953369140625,909.0,7971.0,1.5317840576171875,12.039388656616211,12.164268493652344,0.3199999928474426,32.5
10567,2022-09-08 11:02:51,1137.0,0.6100000143051147,8.189468383789062,909.0,7971.0,1.5247650146484375,12.03016471862793,12.198371887207031,0.3199999928474426,32.5
10568,2022-09-08 11:02:52,1137.0,0.6200000047683716,8.18572998046875,909.0,7971.0,1.544586181640625,12.00575065612793,12.179946899414062,0.3199999928474426,32.5
10569,2022-09-08 11:02:53,1137.0,0.6200000047683716,8.1854248046875,908.0,7952.0,1.5497589111328125,12.00412368774414,12.181777954101562,0.3199999928474426,32.5
10570,2022-09-08 11:02:54,1139.0,0.6200000047683716,8.236618041992188,908.0,7952.0,1.5074005126953125,11.968316078186035,12.186470031738281,0.33000001311302185,32.5
10571,2022-09-08 11:02:55,1139.0,0.6200000047683716,8.236618041992188,908.0,7952.0,1.5074005126953125,11.98513412475586,12.186470031738281,0.33000001311302185,32.5
10572,2022-09-08 11:02:56,1139.0,0.6200000047683716,8.200531005859375,908.0,7952.0,1.4796905517578125,11.98513412475586,12.197456359863281,0.33000001311302185,32.5
10573,2022-09-08 11:02:57,1139.0,0.6200000047683716,8.196563720703125,908.0,7952.0,1.5145416259765625,11.97265625,12.249298095703125,0.33000001311302185,32.5
10574,2022-09-08 11:02:58,1139.0,0.6200000047683716,8.196563720703125,908.0,7952.0,1.5145416259765625,11.966146469116211,12.249298095703125,0.33000001311302185,32.5
10575,2022-09-08 11:02:59,1139.0,0.6200000047683716,8.2122802734375,908.0,7952.0,1.51885986328125,11.95692253112793,12.221488952636719,0.33000001311302185,32.5
10576,2022-09-08 11:03:00,1139.0,0.6200000047683716,8.239059448242188,908.0,7952.0,1.4705810546875,11.956379890441895,12.216911315917969,0.33000001311302185,32.5
10577,2022-09-08 11:03:01,1139.0,0.6200000047683716,8.24615478515625,908.0,7952.0,1.47021484375,11.962347984313965,12.2021484375,0.33000001311302185,32.5
10578,2022-09-08 11:03:02,1139.0,0.6200000047683716,8.207321166992188,908.0,7952.0,1.494354248046875,11.962347984313965,12.115287780761719,0.33000001311302185,32.5
10579,2022-09-08 11:03:03,1139.0,0.6200000047683716,8.229217529296875,908.0,7963.0,1.502716064453125,11.99815559387207,12.149505615234375,0.33000001311302185,32.5
10580,2022-09-08 11:03:04,1137.0,0.5899999737739563,8.254776000976562,908.0,7963.0,1.50543212890625,12.002495765686035,12.151336669921875,0.33000001311302185,32.5
10581,2022-09-08 11:03:05,1137.0,0.6100000143051147,8.230438232421875,908.0,7963.0,1.515289306640625,12.030708312988281,12.10784912109375,0.33000001311302185,32.5
10582,2022-09-08 11:03:06,1137.0,0.5899999737739563,8.198394775390625,908.0,7963.0,1.5219268798828125,12.05186653137207,12.112541198730469,0.33000001311302185,32.5
10583,2022-09-08 11:03:07,1137.0,0.6200000047683716,8.1842041015625,908.0,7963.0,1.5205841064453125,12.04698371887207,12.10418701171875,0.33000001311302185,32.5
10584,2022-09-08 11:03:08,1137.0,0.6200000047683716,8.199615478515625,908.0,7963.0,1.558380126953125,12.04698371887207,12.169761657714844,0.33000001311302185,32.5
10585,2022-09-08 11:03:09,1137.0,0.6200000047683716,8.199615478515625,908.0,7963.0,1.558380126953125,12.01171875,12.169761657714844,0.33000001311302185,32.5
10586,2022-09-08 11:03:10,1137.0,0.6200000047683716,8.203964233398438,908.0,7963.0,1.530670166015625,11.97862434387207,12.121696472167969,0.3100000023841858,32.5
10587,2022-09-08 11:03:11,1137.0,0.6200000047683716,8.202972412109375,908.0,7963.0,1.539794921875,11.998697280883789,12.11151123046875,0.33000001311302185,32.5
10588,2022-09-08 11:03:12,1137.0,0.6200000047683716,8.227005004882812,908.0,7963.0,1.5413970947265625,11.984048843383789,12.135543823242188,0.3199999928474426,32.5
10589,2022-09-08 11:03:13,1137.0,0.6200000047683716,8.231964111328125,908.0,7963.0,1.5463104248046875,11.987847328186035,12.137489318847656,0.33000001311302185,32.5
10590,2022-09-08 11:03:14,1137.0,0.6200000047683716,8.231964111328125,908.0,7963.0,1.5463104248046875,11.987847328186035,12.137489318847656,0.3199999928474426,32.5
10591,2022-09-08 11:03:15,1137.0,0.6200000047683716,8.24737548828125,908.0,7963.0,1.50482177734375,11.97970962524414,12.152252197265625,0.33000001311302185,32.5
10592,2022-09-08 11:03:16,1137.0,0.6200000047683716,8.243331909179688,908.0,7963.0,1.5070343017578125,11.979166984558105,12.170677185058594,0.33000001311302185,32.5
10593,2022-09-08 11:03:17,1137.0,0.6200000047683716,8.2489013671875,908.0,7963.0,1.49139404296875,11.9677734375,12.185440063476562,0.33000001311302185,32.5
