time,vfd_prod_power,PK-MED-E01-pa,vfd_brine_power,HW1TT21,vfd_sw_power,FT-DES-002_VFD
2023-10-30 12:31:29.173,0.0,7186.0,0.27000001072883606,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:30.177,0.0,7186.0,0.27000001072883606,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:31.165,0.0,7186.0,0.25,69.64698791503906,0.6600000262260437,9.648119926452637
2023-10-30 12:31:32.163,0.0,7186.0,0.25,69.64698791503906,0.6600000262260437,9.648119926452637
2023-10-30 12:31:33.161,0.0,7186.0,0.25,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:34.182,0.0,7121.0,0.25,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:35.160,0.0,7121.0,0.23000000417232513,69.64698791503906,0.6700000166893005,9.57174015045166
2023-10-30 12:31:36.179,0.0,7121.0,0.23000000417232513,69.64698791503906,0.6700000166893005,9.57174015045166
2023-10-30 12:31:37.172,0.0,7121.0,0.2199999988079071,69.64698791503906,0.6800000071525574,9.609930038452148
2023-10-30 12:31:38.190,0.0,7121.0,0.2199999988079071,69.58911895751953,0.6800000071525574,9.609930038452148
2023-10-30 12:31:39.165,0.0,7121.0,0.20999999344348907,69.56018829345703,0.6899999976158142,9.648119926452637
2023-10-30 12:31:40.181,0.0,7121.0,0.20999999344348907,69.50231170654297,0.6899999976158142,9.648119926452637
2023-10-30 12:31:41.191,0.0,7121.0,0.20000000298023224,69.50231170654297,0.6800000071525574,9.724499702453613
2023-10-30 12:31:42.172,0.0,7098.0,0.20000000298023224,69.50231170654297,0.6800000071525574,9.724499702453613
2023-10-30 12:31:43.178,0.0,7098.0,0.20000000298023224,69.50231170654297,0.699999988079071,9.57174015045166
2023-10-30 12:31:44.163,0.0,7098.0,0.20000000298023224,69.47338104248047,0.699999988079071,9.57174015045166
2023-10-30 12:31:45.170,0.0,7098.0,0.20000000298023224,69.50231170654297,0.6899999976158142,9.648119926452637
2023-10-30 12:31:46.160,0.0,7098.0,0.20000000298023224,69.50231170654297,0.6899999976158142,9.648119926452637
2023-10-30 12:31:47.177,0.0,7098.0,0.17000000178813934,69.47338104248047,0.6899999976158142,9.648119926452637
2023-10-30 12:31:48.173,0.0,7098.0,0.17000000178813934,69.47338104248047,0.6899999976158142,9.648119926452637
2023-10-30 12:31:49.200,0.0,7092.0,0.17000000178813934,69.44444274902344,0.6899999976158142,9.648119926452637
2023-10-30 12:31:50.177,0.0,7092.0,0.12999999523162842,69.44444274902344,0.6600000262260437,9.686309814453125
2023-10-30 12:31:51.185,0.0,7092.0,0.11999999731779099,69.41551208496094,0.6700000166893005,9.648119926452637
2023-10-30 12:31:52.188,0.0,7092.0,0.11999999731779099,69.41551208496094,0.6700000166893005,9.648119926452637
2023-10-30 12:31:53.183,0.0,7092.0,0.11999999731779099,69.41551208496094,0.6700000166893005,9.648119926452637
2023-10-30 12:31:54.186,0.0,7092.0,0.11999999731779099,69.41551208496094,0.6700000166893005,9.648119926452637
2023-10-30 12:31:55.161,0.0,7013.0,0.12999999523162842,69.44444274902344,0.6700000166893005,9.609930038452148
2023-10-30 12:31:56.197,0.0,7013.0,0.12999999523162842,69.44444274902344,0.6700000166893005,9.609930038452148
2023-10-30 12:31:57.180,0.0,7013.0,0.14000000059604645,69.44444274902344,0.6700000166893005,9.57174015045166
2023-10-30 12:31:58.190,0.0,7013.0,0.14000000059604645,69.47338104248047,0.6700000166893005,9.57174015045166
2023-10-30 12:31:59.180,0.0,7013.0,0.18000000715255737,69.58911895751953,0.6499999761581421,9.686309814453125
2023-10-30 12:32:00.179,0.0,7013.0,0.18000000715255737,69.61805725097656,0.6499999761581421,9.686309814453125
2023-10-30 12:32:01.183,0.0,7013.0,0.25,69.61805725097656,0.6600000262260437,9.686309814453125
2023-10-30 12:32:02.172,0.0,7033.0,0.25,69.64698791503906,0.6600000262260437,9.686309814453125
2023-10-30 12:32:03.183,0.0,7033.0,0.25,69.64698791503906,0.6800000071525574,9.648119926452637
2023-10-30 12:32:04.181,0.0,7033.0,0.25,69.64698791503906,0.6800000071525574,9.648119926452637
2023-10-30 12:32:05.176,0.0,7033.0,0.27000001072883606,69.70486450195312,0.6700000166893005,9.686309814453125
2023-10-30 12:32:06.176,0.0,7033.0,0.27000001072883606,69.70486450195312,0.6700000166893005,9.686309814453125
2023-10-30 12:32:07.178,0.0,7033.0,0.2800000011920929,69.70486450195312,0.6800000071525574,9.686309814453125
2023-10-30 12:32:08.179,0.0,7169.0,0.2800000011920929,69.64698791503906,0.6800000071525574,9.686309814453125
2023-10-30 12:32:09.169,0.0,7169.0,0.2800000011920929,69.64698791503906,0.6800000071525574,9.609930038452148
2023-10-30 12:32:10.201,0.0,7169.0,0.2800000011920929,69.61805725097656,0.6800000071525574,9.609930038452148
2023-10-30 12:32:11.168,0.0,7169.0,0.2800000011920929,69.61805725097656,0.6800000071525574,9.609930038452148
2023-10-30 12:32:12.200,0.0,7169.0,0.25999999046325684,69.61805725097656,0.6899999976158142,9.609930038452148
