,time,Mprod,Eprod
10070,2023-05-11 12:25:22.181,2.3638916015625,0.800000011920929
10071,2023-05-11 12:25:23.172,2.361053466796875,0.8199999928474426
10072,2023-05-11 12:25:24.171,2.3547821044921875,0.8199999928474426
10073,2023-05-11 12:25:25.175,2.3355712890625,0.8199999928474426
10074,2023-05-11 12:25:26.171,2.322265625,0.8199999928474426
10075,2023-05-11 12:25:27.164,2.395172119140625,0.8199999928474426
10076,2023-05-11 12:25:28.170,2.41326904296875,0.8199999928474426
10077,2023-05-11 12:25:29.172,2.409942626953125,0.8299999833106995
10078,2023-05-11 12:25:30.178,2.3964080810546875,0.8299999833106995
10079,2023-05-11 12:25:31.177,2.3938140869140625,0.8299999833106995
10080,2023-05-11 12:25:32.187,2.4072418212890625,0.8299999833106995
10081,2023-05-11 12:25:33.177,2.4284210205078125,0.8299999833106995
10082,2023-05-11 12:25:34.176,2.4218902587890625,0.8299999833106995
10083,2023-05-11 12:25:35.183,2.4737396240234375,0.8299999833106995
10084,2023-05-11 12:25:36.185,2.44122314453125,0.8299999833106995
10085,2023-05-11 12:25:37.180,2.48248291015625,0.8299999833106995
10086,2023-05-11 12:25:38.188,2.4631500244140625,0.8299999833106995
10087,2023-05-11 12:25:39.172,2.366607666015625,0.8100000023841858
10088,2023-05-11 12:25:40.191,2.3773193359375,0.8100000023841858
10089,2023-05-11 12:25:41.164,2.38555908203125,0.8100000023841858
10090,2023-05-11 12:25:42.193,2.367950439453125,0.8100000023841858
10091,2023-05-11 12:25:43.171,2.374603271484375,0.8100000023841858
10092,2023-05-11 12:25:44.189,2.3794097900390625,0.8100000023841858
10093,2023-05-11 12:25:45.188,2.346038818359375,0.8100000023841858
10094,2023-05-11 12:25:46.190,2.324615478515625,0.8100000023841858
10095,2023-05-11 12:25:47.175,2.32879638671875,0.8199999928474426
10096,2023-05-11 12:25:48.174,2.3976287841796875,0.8199999928474426
10097,2023-05-11 12:25:49.169,2.3935699462890625,0.8100000023841858
10098,2023-05-11 12:25:50.179,2.3867950439453125,0.8100000023841858
10099,2023-05-11 12:25:51.178,2.3651275634765625,0.8299999833106995
10100,2023-05-11 12:25:52.172,2.380767822265625,0.8299999833106995
10101,2023-05-11 12:25:53.180,2.4056396484375,0.8299999833106995
10102,2023-05-11 12:25:54.167,2.4485015869140625,0.8299999833106995
10103,2023-05-11 12:25:55.178,2.43988037109375,0.8299999833106995
10104,2023-05-11 12:25:56.180,2.388031005859375,0.8299999833106995
10105,2023-05-11 12:25:57.193,2.3638916015625,0.8299999833106995
10106,2023-05-11 12:25:58.180,2.3104400634765625,0.8100000023841858
10107,2023-05-11 12:25:59.183,2.325714111328125,0.8299999833106995
10108,2023-05-11 12:26:00.177,2.3505859375,0.8299999833106995
10109,2023-05-11 12:26:01.172,2.394317626953125,0.8299999833106995
