time,Ms,Mf,Md,Mc,Ts_in,Ts_out,Tf,Td,Pvc,Tc_in,Tc_out,Pv_1,Pv_2,Pv_4,Pv_6,Pv_8,Pv_10,Pv_12,Pv_14,Tph_ref_14,wf
2011-07-21 14:06:08+00:00,36.68555770316322,8.010841430948428,1.0111980138103165,17.570688685524125,74.43742678868547,70.16746439267862,66.42806039933444,35.124154242928455,55.630439933444265,24.78711896838602,33.17483377703829,277.1639417637272,249.76782029950087,175.82686023294508,142.93535108153088,114.61413477537442,93.83827920133125,73.74488236272886,56.23606722129782,33.40143277870216,3.30624
2011-07-22 12:00:55+00:00,44.06957025864948,5.920824692179704,0.8773898428951745,17.29346056572381,74.6496201331114,71.07925856905172,67.62747836938435,34.79686306156404,55.89091281198002,25.17557587354409,33.363978202994986,287.7741913477538,259.4798818635608,178.9832046589018,144.7860116472545,116.54878036605652,95.14671181364382,74.18518452579036,56.41563943427624,33.57958968386024,3.30624
2011-07-22 12:10:55+00:00,44.07398862279953,5.91940936772047,0.8524715085557403,17.16173760399335,74.64517038269537,71.07090249584026,67.73512063227953,34.817630948419314,55.82359833610649,24.962727121464223,33.333356572379344,289.3347470881864,260.5088153078203,179.97772878535773,145.6066439267887,117.2552412645591,95.6532,74.37740332778701,56.35124592346092,33.54826173044925,3.30624
2011-07-22 12:20:55+00:00,44.07069225684453,5.928813743760403,0.8352586098835273,17.11679683860232,74.63463560732117,71.07784675540766,67.753337437604,34.86328286189684,55.79021364392678,24.81829916805324,33.30824492512482,289.54276871880194,260.4134359400999,180.2936555740433,145.91814143094848,117.55994342762057,95.9160871880199,74.50267221297837,56.32654309484192,33.53774392678867,3.30624
2011-07-22 12:30:55+00:00,44.06728961561157,5.929207321131437,0.8799646444259566,16.735555740432616,74.58784692179697,71.08494143094846,67.71002129783696,34.93239567387688,55.789356405990006,24.72154425956739,33.31271597337769,289.4717088186356,260.3585707154742,180.27442429284525,145.95212978369375,117.58242595673867,95.9125921797005,74.50216339434274,56.319717803660566,33.53017271214643,3.30624
2011-07-25 10:55:35+00:00,44.070454664412445,7.02277332778701,0.9874139579034944,18.85285740432612,74.62272728785344,71.01658386023291,67.42077121464227,34.841480033277875,55.873765557404326,25.41372911813644,33.29824359400997,286.48352579034935,257.8984076539102,179.84488685524127,145.70246755407672,116.77226955074876,94.96576106489182,74.4510489184692,56.40251181364391,33.49452179700499,3.30624
2011-07-25 11:05:35+00:00,44.07312803735749,7.028215557404325,0.9678135074542428,18.61419317803661,74.62564525790356,70.98303976705489,67.4543309484193,34.981673544093184,55.77403610648919,25.225739101497503,33.236895673876866,286.9526821963394,258.11681031613983,180.24355574043267,146.0334525790347,116.9992545757072,95.12299667221296,74.45779866888525,56.29539550748755,33.46061547420965,3.30624
2011-07-25 11:15:35+00:00,44.07453832251404,7.029502329450922,0.9885014555740432,18.18429584026622,74.59792479201325,71.01819783693851,67.46489633943429,34.98944126455908,55.76920166389349,25.064154908485865,33.20258685524129,287.2888585690516,258.22597670549084,180.2974076539102,146.11372379367737,117.09807653910156,95.23444059900166,74.48410798668887,56.27390449251249,33.475781863560734,3.30624
2011-07-25 11:25:35+00:00,44.06315343064831,7.031707088186351,0.9923448705490846,18.074538269550757,74.62848019966715,71.01531930116475,67.44155757071547,34.94217154742096,55.72422445923462,24.998677870216305,33.23109068219636,287.4900249584026,258.2235041597338,180.3723244592346,146.19187520798684,117.15571713810326,95.24591547420955,74.47233128119802,56.222572379367726,33.46119101497504,3.30624
2011-07-25 11:55:35+00:00,44.06809400952726,8.007904209650592,0.9704883219633942,18.186163061564077,74.53459101497498,70.76735324459236,67.06583876871882,34.879937271214644,55.73516938435939,24.94596173044925,33.19161830282864,285.2301347753744,256.21589517470875,179.10749417637263,145.27106821963363,116.20321297836942,94.78139567387689,74.35588485856908,56.23438419301164,33.44496805324459,3.30624
2011-07-25 12:05:35+00:00,44.043692839198464,8.016778319467548,0.95022946733777,18.160154908485865,74.52978519134773,70.84340166389346,67.0661680532446,34.86615291181365,55.85631713810317,24.934273377703825,33.233758569051595,285.52429118136445,256.43689351081537,179.44667720465893,145.6108502495841,116.48419633943443,95.02945973377702,74.54345374376038,56.34212861896838,33.45970948419301,3.30624
2011-07-25 13:05:35+00:00,44.07032029337114,8.046692279534113,-0.8724702512479204,13.474405490848582,59.68017770382696,57.48846439267879,54.99886722129784,32.74695723793676,48.21857254575708,24.306727287853576,31.283385357737117,160.65349251247923,150.41671880199664,118.1018768718802,100.87822795341096,86.44741048252907,75.4830041597338,64.76090898502495,55.61009400998332,31.57114392678869,3.30624
2011-07-25 13:45:35+00:00,44.06321328683955,7.9980750748752145,-0.8433925041597335,20.169705324459244,74.56940316139769,70.87123410981684,67.09171031613978,34.898891014975035,55.860083194675546,25.711173377703822,33.135150249583965,285.2744958402662,256.5221364392679,178.94557737104824,145.1977670549083,116.25474209650584,94.8588517470882,74.48311031613981,56.450316139767054,33.44873577371049,3.30624
2011-07-26 12:26:05+00:00,25.758948351746863,5.929477354409318,0.8251129434442596,20.50403527454242,74.51494043261243,68.5003271214642,64.88811980033276,30.40769001663894,41.42776772046588,20.602244425956744,27.78016073211313,255.40043261231293,229.2222046589019,156.86494841930116,125.31908319467558,99.59238252911815,79.07551098169715,59.34956256239599,42.16690499168055,28.06147171381032,3.30624
